Tank,Treatment,Cassette,Plate.Slide,Temp,Species,Cross,popcross,Family,Cone,MatchID,Crosstype,Timepoint,Survival,IndID,Mum,Dad,RegionCross
5,SS,697,2729,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,5,Bulk Cross,0,1,5.697.2729.5,Parke6bulk,Parke6bulk,Northern x Northern
5,SS,697,2729,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,6,Bulk Cross,0,1,5.697.2729.6,Parke6bulk,Parke6bulk,Northern x Northern
5,SS,697,2729,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,7,Bulk Cross,0,1,5.697.2729.7,Parke6bulk,Parke6bulk,Northern x Northern
5,SS,697,2729,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,8,Bulk Cross,0,1,5.697.2729.8,Parke6bulk,Parke6bulk,Northern x Northern
5,SS,697,2729,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,9,Bulk Cross,0,1,5.697.2729.9,Parke6bulk,Parke6bulk,Northern x Northern
5,SS,697,2838,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,1,Individual Cross,0,1,5.697.2838.1,Parke4,Davies1,Hybrid
5,SS,697,2838,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,2,Individual Cross,0,1,5.697.2838.2,Parke4,Davies1,Hybrid
5,SS,697,2838,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,3,Individual Cross,0,1,5.697.2838.3,Parke4,Davies1,Hybrid
5,SS,697,2838,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,4,Individual Cross,0,1,5.697.2838.4,Parke4,Davies1,Hybrid
5,SS,697,2838,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,5,Individual Cross,0,1,5.697.2838.5,Parke4,Davies1,Hybrid
5,SS,697,2838,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,6,Individual Cross,0,1,5.697.2838.6,Parke4,Davies1,Hybrid
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,11,Individual Cross,0,1,5.697.2885.11,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,12,Individual Cross,0,1,5.697.2885.12,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,2,Individual Cross,0,1,5.697.2885.2,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,3,Individual Cross,0,1,5.697.2885.3,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,4,Individual Cross,0,1,5.697.2885.4,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,5,Individual Cross,0,1,5.697.2885.5,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,6,Individual Cross,0,1,5.697.2885.6,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,7,Individual Cross,0,1,5.697.2885.7,Palms4,Davies1,Central x Central
5,SS,697,2885,HOT,A.tenuis,Palms4xDavies1,PalmsxDavies,T.F36,C81,9,Individual Cross,0,1,5.697.2885.9,Palms4,Davies1,Central x Central
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,1,Individual Cross,0,1,6.306.1601.1,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,2,Individual Cross,0,1,6.306.1601.2,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,3,Individual Cross,0,1,6.306.1601.3,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,4,Individual Cross,0,1,6.306.1601.4,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,5,Individual Cross,0,1,6.306.1601.5,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,6,Individual Cross,0,1,6.306.1601.6,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,7,Individual Cross,0,1,6.306.1601.7,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,8,Individual Cross,0,1,6.306.1601.8,Jewell7,Davies1,Hybrid
6,Sediment,306,1601,HOT,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,9,Individual Cross,0,1,6.306.1601.9,Jewell7,Davies1,Hybrid
6,Sediment,306,1608,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F17,C71,1,Individual Cross,0,1,6.306.1608.1,Jewell8,Davies1,Hybrid
6,Sediment,306,1608,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F17,C71,2,Individual Cross,0,1,6.306.1608.2,Jewell8,Davies1,Hybrid
6,Sediment,306,1608,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F17,C71,3,Individual Cross,0,1,6.306.1608.3,Jewell8,Davies1,Hybrid
6,Sediment,306,1608,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F17,C71,4,Individual Cross,0,1,6.306.1608.4,Jewell8,Davies1,Hybrid
6,Sediment,306,1636,HOT,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,1,Individual Cross,0,1,6.306.1636.1,Jewell2,Palms4,Hybrid
6,Sediment,306,1636,HOT,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,2,Individual Cross,0,1,6.306.1636.2,Jewell2,Palms4,Hybrid
6,Sediment,306,3106,HOT,A.tenuis,Jewell2xDavies8,JewellxDavies,T.F20,C77,1,Individual Cross,0,1,6.306.3106.1,Jewell2,Davies8,Hybrid
6,Sediment,306,3193,HOT,A.tenuis,Jewell5xPalms5,JewellxPalms,T.F51,C64,1,Individual Cross,0,1,6.306.3193.1,Jewell5,Palms5,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,1,Individual Cross,0,1,6.358.1260.1,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,10,Individual Cross,0,1,6.358.1260.10,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,11,Individual Cross,0,1,6.358.1260.11,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,13,Individual Cross,0,1,6.358.1260.13,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,2,Individual Cross,0,1,6.358.1260.2,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,3,Individual Cross,0,1,6.358.1260.3,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,4,Individual Cross,0,1,6.358.1260.4,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,5,Individual Cross,0,1,6.358.1260.5,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,6,Individual Cross,0,1,6.358.1260.6,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,7,Individual Cross,0,1,6.358.1260.7,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,8,Individual Cross,0,1,6.358.1260.8,Jewell8,Davies1,Hybrid
6,Sediment,358,1260,HOT,A.tenuis,Jewell8xDavies1,JewellxDavies,T.F64,C65,9,Individual Cross,0,1,6.358.1260.9,Jewell8,Davies1,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,1,Bulk Cross,0,1,6.358.1277.1,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,10,Bulk Cross,0,1,6.358.1277.10,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,12,Bulk Cross,0,1,6.358.1277.12,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,13,Bulk Cross,0,1,6.358.1277.13,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,14,Bulk Cross,0,1,6.358.1277.14,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,2,Bulk Cross,0,1,6.358.1277.2,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,3,Bulk Cross,0,1,6.358.1277.3,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,4,Bulk Cross,0,1,6.358.1277.4,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,5,Bulk Cross,0,1,6.358.1277.5,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,6,Bulk Cross,0,1,6.358.1277.6,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,7,Bulk Cross,0,1,6.358.1277.7,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,8,Bulk Cross,0,1,6.358.1277.8,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,1277,HOT,A.tenuis,Parke6bulkxDavies6bulk,ParkebulkxDaviesbulk,Model3rep1,C5,9,Bulk Cross,0,1,6.358.1277.9,Parke6bulk,Davies6bulk,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,1,Individual Cross,0,1,6.358.2312.1,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,2,Individual Cross,0,1,6.358.2312.2,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,3,Individual Cross,0,1,6.358.2312.3,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,4,Individual Cross,0,1,6.358.2312.4,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,5,Individual Cross,0,1,6.358.2312.5,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,6,Individual Cross,0,1,6.358.2312.6,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,7,Individual Cross,0,1,6.358.2312.7,Jewell2,Palms1,Hybrid
6,Sediment,358,2312,HOT,A.tenuis,Jewell2xPalms1,JewellxPalms,T.F39,C30,8,Individual Cross,0,1,6.358.2312.8,Jewell2,Palms1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,10,Individual Cross,0,1,6.358.2728.10,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,11,Individual Cross,0,1,6.358.2728.11,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,12,Individual Cross,0,1,6.358.2728.12,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,13,Individual Cross,0,1,6.358.2728.13,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,14,Individual Cross,0,1,6.358.2728.14,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,15,Individual Cross,0,1,6.358.2728.15,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,16,Individual Cross,0,1,6.358.2728.16,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,4,Individual Cross,0,1,6.358.2728.4,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,5,Individual Cross,0,1,6.358.2728.5,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,6,Individual Cross,0,1,6.358.2728.6,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,7,Individual Cross,0,1,6.358.2728.7,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,8,Individual Cross,0,1,6.358.2728.8,Switzer6,Davies1,Hybrid
6,Sediment,358,2728,HOT,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,9,Individual Cross,0,1,6.358.2728.9,Switzer6,Davies1,Hybrid
6,Sediment,358,2931,HOT,A.tenuis,Parke5xParke4,ParkexParke,T.F6,C83,1,Individual Cross,0,1,6.358.2931.1,Parke5,Parke4,Northern x Northern
6,Sediment,358,2931,HOT,A.tenuis,Parke5xParke4,ParkexParke,T.F6,C83,2,Individual Cross,0,1,6.358.2931.2,Parke5,Parke4,Northern x Northern
6,Sediment,358,2931,HOT,A.tenuis,Parke5xParke4,ParkexParke,T.F6,C83,3,Individual Cross,0,1,6.358.2931.3,Parke5,Parke4,Northern x Northern
6,Sediment,358,2931,HOT,A.tenuis,Parke5xParke4,ParkexParke,T.F6,C83,4,Individual Cross,0,1,6.358.2931.4,Parke5,Parke4,Northern x Northern
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,1,Individual Cross,0,1,6.384.1436.1,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,10,Individual Cross,0,1,6.384.1436.10,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,11,Individual Cross,0,1,6.384.1436.11,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,2,Individual Cross,0,1,6.384.1436.2,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,3,Individual Cross,0,1,6.384.1436.3,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,4,Individual Cross,0,1,6.384.1436.4,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,5,Individual Cross,0,1,6.384.1436.5,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,7,Individual Cross,0,1,6.384.1436.7,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,8,Individual Cross,0,1,6.384.1436.8,Davies8,Davies6,Central x Central
6,Sediment,384,1436,HOT,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,9,Individual Cross,0,1,6.384.1436.9,Davies8,Davies6,Central x Central
6,Sediment,384,1653,HOT,A.tenuis,Jewell5xPalms4,JewellxPalms,T.F45,C34,2,Individual Cross,0,1,6.384.1653.2,Jewell5,Palms4,Hybrid
6,Sediment,384,1653,HOT,A.tenuis,Jewell5xPalms4,JewellxPalms,T.F45,C34,3,Individual Cross,0,1,6.384.1653.3,Jewell5,Palms4,Hybrid
6,Sediment,384,1653,HOT,A.tenuis,Jewell5xPalms4,JewellxPalms,T.F45,C34,4,Individual Cross,0,1,6.384.1653.4,Jewell5,Palms4,Hybrid
6,Sediment,384,1653,HOT,A.tenuis,Jewell5xPalms4,JewellxPalms,T.F45,C34,5,Individual Cross,0,1,6.384.1653.5,Jewell5,Palms4,Hybrid
6,Sediment,384,1653,HOT,A.tenuis,Jewell5xPalms4,JewellxPalms,T.F45,C34,6,Individual Cross,0,1,6.384.1653.6,Jewell5,Palms4,Hybrid
6,Sediment,384,1935,HOT,A.tenuis,Palms4xPalms2,PalmsxPalms,T.F33,C94,1,Individual Cross,0,1,6.384.1935.1,Palms4,Palms2,Central x Central
6,Sediment,384,1935,HOT,A.tenuis,Palms4xPalms2,PalmsxPalms,T.F33,C94,2,Individual Cross,0,1,6.384.1935.2,Palms4,Palms2,Central x Central
6,Sediment,384,1935,HOT,A.tenuis,Palms4xPalms2,PalmsxPalms,T.F33,C94,3,Individual Cross,0,1,6.384.1935.3,Palms4,Palms2,Central x Central
6,Sediment,384,1935,HOT,A.tenuis,Palms4xPalms2,PalmsxPalms,T.F33,C94,4,Individual Cross,0,1,6.384.1935.4,Palms4,Palms2,Central x Central
6,Sediment,384,1944,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,1,Individual Cross,0,1,6.384.1944.1,Palms5,Palms4,Central x Central
6,Sediment,384,1944,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,2,Individual Cross,0,1,6.384.1944.2,Palms5,Palms4,Central x Central
6,Sediment,384,1944,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,3,Individual Cross,0,1,6.384.1944.3,Palms5,Palms4,Central x Central
6,Sediment,384,1944,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,4,Individual Cross,0,1,6.384.1944.4,Palms5,Palms4,Central x Central
6,Sediment,384,1944,HOT,A.tenuis,Palms5xPalms4,PalmsxPalms,T.F34,C79,5,Individual Cross,0,1,6.384.1944.5,Palms5,Palms4,Central x Central
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,1,Individual Cross,0,1,6.384.2772.1,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,10,Individual Cross,0,1,6.384.2772.10,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,11,Individual Cross,0,1,6.384.2772.11,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,12,Individual Cross,0,1,6.384.2772.12,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,13,Individual Cross,0,1,6.384.2772.13,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,2,Individual Cross,0,1,6.384.2772.2,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,3,Individual Cross,0,1,6.384.2772.3,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,5,Individual Cross,0,1,6.384.2772.5,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,6,Individual Cross,0,1,6.384.2772.6,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,7,Individual Cross,0,1,6.384.2772.7,Switzer6,Switzer4,Northern x Northern
6,Sediment,384,2772,HOT,A.tenuis,Switzer6xSwitzer4,SwitzerxSwitzer,T.F9,C93,9,Individual Cross,0,1,6.384.2772.9,Switzer6,Switzer4,Northern x Northern
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,1,Individual Cross,0,1,6.393.1287.1,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,2,Individual Cross,0,1,6.393.1287.2,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,3,Individual Cross,0,1,6.393.1287.3,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,4,Individual Cross,0,1,6.393.1287.4,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,5,Individual Cross,0,1,6.393.1287.5,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,6,Individual Cross,0,1,6.393.1287.6,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,7,Individual Cross,0,1,6.393.1287.7,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,8,Individual Cross,0,1,6.393.1287.8,Palms2,Davies1,Central x Central
6,Sediment,393,1287,HOT,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,9,Individual Cross,0,1,6.393.1287.9,Palms2,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,1,Individual Cross,0,1,6.393.1444.1,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,2,Individual Cross,0,1,6.393.1444.2,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,3,Individual Cross,0,1,6.393.1444.3,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,4,Individual Cross,0,1,6.393.1444.4,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,5,Individual Cross,0,1,6.393.1444.5,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,6,Individual Cross,0,1,6.393.1444.6,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,7,Individual Cross,0,1,6.393.1444.7,Davies13,Davies1,Central x Central
6,Sediment,393,1444,HOT,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,8,Individual Cross,0,1,6.393.1444.8,Davies13,Davies1,Central x Central
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,1,Individual Cross,0,1,6.393.1513.1,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,10,Individual Cross,0,1,6.393.1513.10,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,11,Individual Cross,0,1,6.393.1513.11,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,12,Individual Cross,0,1,6.393.1513.12,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,13,Individual Cross,0,1,6.393.1513.13,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,14,Individual Cross,0,1,6.393.1513.14,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,15,Individual Cross,0,1,6.393.1513.15,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,16,Individual Cross,0,1,6.393.1513.16,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,17,Individual Cross,0,1,6.393.1513.17,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,2,Individual Cross,0,1,6.393.1513.2,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,3,Individual Cross,0,1,6.393.1513.3,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,4,Individual Cross,0,1,6.393.1513.4,Switzer2,Davies1,Hybrid
