,Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM
937,7,Hot,4,3,Parke,Goniastrea retiformis,Gon.Par.6,11,Gon.Par.6.11,3,1,6,3.551,NA
938,7,Hot,4,4,Palms,Acropora tenuis,Ten.Pal.1,12,Ten.Pal.1.12,3,1,5,2.858,NA
939,7,Hot,4,5,Davies,Acropora tenuis,Ten.Dav.10,11,Ten.Dav.10.11,3,1,1,4.354,NA
940,7,Hot,4,6,Parke,Goniastrea retiformis,Gon.Par.2,11,Gon.Par.2.11,3,1,3,2.198,NA
941,7,Hot,4,7,Parke,Acropora tenuis,Ten.Par.5,12,Ten.Par.5.12,3,1,5,3.56,NA
942,7,Hot,4,9,Switzer,Acropora hyacinthus,Hya.Swi.2,11,Hya.Swi.2.11,3,1,5,3.145,NA
943,7,Hot,4,10,Switzer,Goniastrea retiformis,Gon.Swi.7,13,Gon.Swi.7.13,3,1,3,2.196,NA
944,7,Hot,5,1,Parke,Goniastrea retiformis,Gon.Par.8,16,Gon.Par.8.16,3,1,6,2.786,NA
945,7,Hot,5,5,Parke,Goniastrea retiformis,Gon.Par.7,11,Gon.Par.7.11,3,1,4,3.07,NA
946,7,Hot,5,6,Switzer,Goniastrea retiformis,Gon.Swi.10,11,Gon.Swi.10.11,3,1,6,3.107,NA
947,7,Hot,5,7,Davies,Acropora hyacinthus,Hya.Dav.4,11,Hya.Dav.4.11,3,1,1,4.23,NA
948,7,Hot,5,8,Jewell,Goniastrea retiformis,Gon.Jew.11,11,Gon.Jew.11.11,3,1,1,2.705,NA
949,7,Hot,5,9,Davies,Acropora tenuis,Ten.Dav.1,11,Ten.Dav.1.11,3,1,5,4.457,NA
950,7,Hot,5,11,Jewell,Goniastrea retiformis,Gon.Jew.10,12,Gon.Jew.10.12,3,1,2,1.662,NA
951,7,Hot,6,2,Parke,Goniastrea retiformis,Gon.Par.7,12,Gon.Par.7.12,3,1,5,3.513,NA
952,7,Hot,6,4,Davies,Acropora tenuis,Ten.Dav.10,12,Ten.Dav.10.12,3,1,1,2.092,NA
953,7,Hot,6,5,Davies,Acropora tenuis,Ten.Dav.1,12,Ten.Dav.1.12,3,1,4,2.925,NA
954,7,Hot,6,6,Parke,Acropora tenuis,Ten.Par.2,22,Ten.Par.2.22,3,1,2,4.86,NA
955,7,Hot,6,7,Jewell,Goniastrea retiformis,Gon.Jew.6,7,Gon.Jew.6.7,3,1,3,1.944,NA
956,7,Hot,6,8,Davies,Acropora tenuis,Ten.Dav.9,11,Ten.Dav.9.11,3,1,5,3.691,NA
957,7,Hot,6,9,Davies,Acropora tenuis,Ten.Dav.9,12,Ten.Dav.9.12,3,1,5,2.85,NA
958,7,Hot,6,10,Jewell,Goniastrea retiformis,Gon.Jew.8,11,Gon.Jew.8.11,3,1,1,2.357,NA
959,7,Hot,6,11,Jewell,Acropora hyacinthus,Hya.Jew.7,6,Hya.Jew.7.6,3,1,4,3.305,NA
960,9,Hot,1,2,Jewell,Acropora tenuis,Ten.Jew.6,15,Ten.Jew.6.15,3,1,4,4.774,NA
961,9,Hot,1,3,Parke,Goniastrea retiformis,Gon.Par.6,14,Gon.Par.6.14,3,1,6,2.715,NA
962,9,Hot,1,4,Parke,Goniastrea retiformis,Gon.Par.7,15,Gon.Par.7.15,3,1,4,3.753,NA
963,9,Hot,1,5,Davies,Acropora hyacinthus,Hya.Dav.4,13,Hya.Dav.4.13,3,1,2,4.427,NA
964,9,Hot,1,6,Davies,Acropora tenuis,Ten.Dav.13,13,Ten.Dav.13.13,3,1,2,4.757,NA
965,9,Hot,1,7,Parke,Acropora tenuis,Ten.Par.2,13,Ten.Par.2.13,3,1,2,2.398,NA
966,9,Hot,1,8,Davies,Acropora tenuis,Ten.Dav.6,14,Ten.Dav.6.14,3,1,4,1.991,NA
967,9,Hot,1,9,Davies,Acropora tenuis,Ten.Dav.9,15,Ten.Dav.9.15,3,1,4,2.712,NA
968,9,Hot,1,10,Davies,Acropora hyacinthus,Hya.Dav.12,9,Hya.Dav.12.9,3,1,4,5.613,NA
969,9,Hot,2,1,Switzer,Goniastrea retiformis,Gon.Swi.5,11,Gon.Swi.5.11,3,1,6,2.242,NA
970,9,Hot,2,2,Switzer,Goniastrea retiformis,Gon.Swi.12,13,Gon.Swi.12.13,3,1,6,2.503,NA
971,9,Hot,2,4,Jewell,Goniastrea retiformis,Gon.Jew.10,15,Gon.Jew.10.15,3,1,2,3.328,NA
972,9,Hot,2,6,Jewell,Goniastrea retiformis,Gon.Jew.11,14,Gon.Jew.11.14,3,1,2,4.954,NA
973,9,Hot,2,7,Davies,Acropora tenuis,Ten.Dav.D1,13,Ten.Dav.D1.13,3,1,1,1.712,NA
974,9,Hot,2,10,Jewell,Goniastrea retiformis,Gon.Jew.11,15,Gon.Jew.11.15,3,1,1,3.251,NA
975,9,Hot,2,11,Jewell,Goniastrea retiformis,Gon.Jew.7,9,Gon.Jew.7.9,3,1,2,1.966,NA
976,9,Hot,3,2,Jewell,Acropora hyacinthus,Hya.Jew.3,22,Hya.Jew.3.22,3,1,3,6.586,NA
977,9,Hot,3,3,Davies,Acropora tenuis,Ten.Dav.1,15,Ten.Dav.1.15,3,1,4,3.13,NA
978,9,Hot,3,4,Switzer,Acropora hyacinthus,Hya.Swi.2,13,Hya.Swi.2.13,3,1,5,3.572,NA
979,9,Hot,3,5,Davies,Acropora tenuis,Ten.Dav.13,14,Ten.Dav.13.14,3,1,2,5.025,NA
980,9,Hot,3,6,Parke,Acropora tenuis,Ten.Par.5,15,Ten.Par.5.15,3,1,4,5.337,NA
981,9,Hot,3,8,Parke,Goniastrea retiformis,Gon.Par.2,13,Gon.Par.2.13,3,1,5,3.351,NA
982,9,Hot,3,10,Palms,Acropora tenuis,Ten.Pal.3,12,Ten.Pal.3.12,3,1,4,2.107,NA
983,9,Hot,4,1,Switzer,Goniastrea retiformis,Gon.Swi.10,13,Gon.Swi.10.13,3,1,6,3.507,NA
984,9,Hot,4,3,Davies,Acropora tenuis,Ten.Dav.D1,14,Ten.Dav.D1.14,3,1,3,2.088,NA
985,9,Hot,4,4,Davies,Acropora tenuis,Ten.Dav.6,15,Ten.Dav.6.15,3,1,5,2.314,NA
986,9,Hot,4,5,Switzer,Goniastrea retiformis,Gon.Swi.12,14,Gon.Swi.12.14,3,1,6,3.306,NA
987,9,Hot,4,6,Switzer,Goniastrea retiformis,Gon.Swi.6,15,Gon.Swi.6.15,3,1,6,2.422,NA
988,9,Hot,4,7,Parke,Goniastrea retiformis,Gon.Par.2,14,Gon.Par.2.14,3,1,5,3.02,NA
989,9,Hot,4,8,Davies,Acropora tenuis,Ten.Dav.1,16,Ten.Dav.1.16,3,1,4,2.55,NA
990,9,Hot,4,9,Davies,Acropora hyacinthus,Hya.Dav.4,14,Hya.Dav.4.14,3,1,3,2.496,NA
991,9,Hot,4,10,Parke,Goniastrea retiformis,Gon.Par.3,14,Gon.Par.3.14,3,1,6,3.248,NA
992,9,Hot,4,11,Switzer,Goniastrea retiformis,Gon.Swi.11,15,Gon.Swi.11.15,3,1,6,3.925,NA
993,9,Hot,5,1,Switzer,Goniastrea retiformis,Gon.Swi.7,16,Gon.Swi.7.16,3,1,6,2.111,NA
994,9,Hot,5,2,Jewell,Goniastrea retiformis,Gon.Jew.6,9,Gon.Jew.6.9,3,1,6,2.742,NA
995,9,Hot,5,3,Jewell,Acropora tenuis,Ten.Jew.7,15,Ten.Jew.7.15,3,1,4,2.122,NA
996,9,Hot,5,4,Parke,Goniastrea retiformis,Gon.Par.7,16,Gon.Par.7.16,3,1,5,2.181,NA
997,9,Hot,5,5,Jewell,Acropora tenuis,Ten.Jew.7,16,Ten.Jew.7.16,3,1,5,4,NA
998,9,Hot,5,6,Parke,Acropora tenuis,Ten.Par.2,14,Ten.Par.2.14,3,1,2,2.003,NA
999,9,Hot,5,7,Parke,Goniastrea retiformis,Gon.Par.6,15,Gon.Par.6.15,3,1,6,3.204,NA
1000,9,Hot,5,9,Jewell,Goniastrea retiformis,Gon.Jew.8,13,Gon.Jew.8.13,3,1,2,1.129,NA
1001,9,Hot,5,10,Parke,Goniastrea retiformis,Gon.Par.8,18,Gon.Par.8.18,3,1,4,1.985,NA
1002,9,Hot,6,1,Davies,Acropora tenuis,Ten.Dav.10,15,Ten.Dav.10.15,3,1,1,2.676,NA
1003,9,Hot,6,2,Jewell,Goniastrea retiformis,Gon.Jew.10,16,Gon.Jew.10.16,3,1,3,1.976,NA
1004,9,Hot,6,3,Davies,Acropora hyacinthus,Hya.Dav.12,10,Hya.Dav.12.10,3,1,4,5.938,NA
1005,9,Hot,6,4,Jewell,Goniastrea retiformis,Gon.Jew.8,14,Gon.Jew.8.14,3,1,1,1.722,NA
1006,9,Hot,6,5,Jewell,Acropora hyacinthus,Hya.Jew.7,8,Hya.Jew.7.8,3,1,3,3.769,NA
1007,9,Hot,6,6,Switzer,Goniastrea retiformis,Gon.Swi.11,16,Gon.Swi.11.16,3,1,5,2.279,NA
1008,9,Hot,6,8,Palms,Acropora tenuis,Ten.Pal.1,15,Ten.Pal.1.15,3,1,6,3.053,NA
1009,9,Hot,6,9,Switzer,Goniastrea retiformis,Gon.Swi.6,16,Gon.Swi.6.16,3,1,5,2.775,NA
1010,9,Hot,6,11,Palms,Acropora tenuis,Ten.Pal.1,16,Ten.Pal.1.16,3,1,6,2.665,NA
1011,12,Hot,1,1,Davies,Acropora tenuis,Ten.Dav.13,19,Ten.Dav.13.19,3,1,2,4.967,NA
1012,12,Hot,1,2,Switzer,Goniastrea retiformis,Gon.Swi.6,20,Gon.Swi.6.20,3,1,6,1.965,NA
1013,12,Hot,1,3,Davies,Acropora hyacinthus,Hya.Dav.12,14,Hya.Dav.12.14,3,1,3,3.106,NA
1014,12,Hot,1,4,Jewell,Acropora tenuis,Ten.Jew.6,20,Ten.Jew.6.20,3,1,3,1.748,NA
1015,12,Hot,1,5,Jewell,Goniastrea retiformis,Gon.Jew.11,20,Gon.Jew.11.20,3,1,2,4.217,NA
1016,12,Hot,1,7,Davies,Acropora tenuis,Ten.Dav.1,20,Ten.Dav.1.20,3,1,1,4.036,NA
1017,12,Hot,1,8,Jewell,Goniastrea retiformis,Gon.Jew.7,19,Gon.Jew.7.20,3,1,1,2.144,NA
1018,12,Hot,1,9,Davies,Acropora tenuis,Ten.Dav.D1,18,Ten.Dav.D1.18,3,1,1,1.464,NA
1019,12,Hot,2,1,Jewell,Goniastrea retiformis,Gon.Jew.10,19,Gon.Jew.10.19,3,1,1,2.126,NA
1020,12,Hot,2,2,Palms,Acropora tenuis,Ten.Pal.3,17,Ten.Pal.3.17,3,1,4,1.254,NA
1021,12,Hot,2,3,Davies,Acropora tenuis,Ten.Dav.9,19,Ten.Dav.9.19,3,1,4,1.65,NA
1022,12,Hot,2,4,Switzer,Goniastrea retiformis,Gon.Swi.7,19,Gon.Swi.7.19,3,1,5,1.987,NA
1023,12,Hot,2,6,Davies,Acropora tenuis,Ten.Dav.10,19,Ten.Dav.10.19,3,1,1,3.192,NA
1024,12,Hot,2,7,Switzer,Acropora hyacinthus,Hya.Swi.2,18,Hya.Swi.2.18,3,1,2,1.79,NA
1025,12,Hot,2,8,Jewell,Acropora tenuis,Ten.Jew.7,19,Ten.Jew.7.19,3,1,5,3.012,NA
1026,12,Hot,2,9,Jewell,Goniastrea retiformis,Gon.Jew.10,20,Gon.Jew.10.20,3,1,3,2.078,NA
1027,12,Hot,2,10,Parke,Goniastrea retiformis,Gon.Par.6,18,Gon.Par.6.18,3,1,6,2.037,NA
1028,12,Hot,2,11,Parke,Goniastrea retiformis,Gon.Par.6,19,Gon.Par.6.19,3,1,6,3.407,NA
1029,12,Hot,3,1,Jewell,Goniastrea retiformis,Gon.Jew.7,12,Gon.Jew.7.12,3,1,1,2.033,NA
1030,12,Hot,3,2,Davies,Acropora tenuis,Ten.Dav.9,20,Ten.Dav.9.20,3,1,5,2.695,NA
1031,12,Hot,3,3,Switzer,Goniastrea retiformis,Gon.Swi.12,19,Gon.Swi.12.19,3,1,6,3.268,NA
1032,12,Hot,3,6,Parke,Acropora tenuis,Ten.Par.5,20,Ten.Par.5.20,3,1,4,4.007,NA
1033,12,Hot,3,7,Switzer,Goniastrea retiformis,Gon.Swi.11,20,Gon.Swi.11.20,3,1,5,2.357,NA
1034,12,Hot,3,8,Switzer,Goniastrea retiformis,Gon.Swi.12,20,Gon.Swi.12.20,3,1,6,2.86,NA
1035,12,Hot,3,10,Davies,Acropora tenuis,Ten.Dav.10,20,Ten.Dav.10.20,3,1,1,6.044,NA
1036,12,Hot,3,11,Parke,Goniastrea retiformis,Gon.Par.8,20,Gon.Par.8.20,3,1,4,2.017,NA
1037,12,Hot,4,2,Jewell,Goniastrea retiformis,Gon.Jew.8,19,Gon.Jew.8.19,3,1,2,2.39,NA
1038,12,Hot,4,3,Parke,Acropora tenuis,Ten.Par.5,22,Ten.Par.5.22,3,1,5,3.618,NA
1039,12,Hot,4,4,Davies,Acropora hyacinthus,Hya.Dav.4,18,Hya.Dav.4.18,3,1,1,2.717,NA
1040,12,Hot,4,5,Switzer,Goniastrea retiformis,Gon.Swi.10,18,Gon.Swi.10.18,3,1,6,2.166,NA
1041,12,Hot,4,6,Switzer,Acropora hyacinthus,Hya.Swi.2,19,Hya.Swi.2.19,3,1,5,6.058,NA
1042,12,Hot,4,8,Palms,Acropora tenuis,Ten.Pal.1,20,Ten.Pal.1.20,3,1,4,3.94,NA
1043,12,Hot,4,9,Switzer,Goniastrea retiformis,Gon.Swi.7,20,Gon.Swi.7.20,3,1,3,1.832,NA
1044,12,Hot,4,10,Jewell,Goniastrea retiformis,Gon.Jew.6,12,Gon.Jew.6.12,3,1,2,2.619,NA
1045,12,Hot,5,1,Switzer,Goniastrea retiformis,Gon.Swi.5,14,Gon.Swi.5.14,3,1,6,2.199,NA
1046,12,Hot,5,3,Parke,Goniastrea retiformis,Gon.Par.2,19,Gon.Par.2.19,3,1,3,2.805,NA
1047,12,Hot,5,6,Davies,Acropora tenuis,Ten.Dav.6,20,Ten.Dav.6.20,3,1,3,4.886,NA
1048,12,Hot,5,7,Parke,Goniastrea retiformis,Gon.Par.3,19,Gon.Par.3.19,3,1,4,1.704,NA
1049,12,Hot,5,10,Switzer,Goniastrea retiformis,Gon.Swi.10,19,Gon.Swi.10.19,3,1,6,3.995,NA
1050,12,Hot,6,1,Parke,Goniastrea retiformis,Gon.Par.7,20,Gon.Par.7.20,3,1,5,2.035,NA
1051,12,Hot,6,2,Parke,Acropora tenuis,Ten.Par.2,20,Ten.Par.2.20,3,1,1,2.765,NA
1052,12,Hot,6,6,Parke,Goniastrea retiformis,Gon.Par.2,20,Gon.Par.2.20,3,1,4,2.923,NA
1053,12,Hot,6,8,Davies,Acropora tenuis,Ten.Dav.13,20,Ten.Dav.13.20,3,1,2,4.409,NA
1054,12,Hot,6,10,Jewell,Goniastrea retiformis,Gon.Jew.8,20,Gon.Jew.8.20,3,1,2,2.396,NA
