Timepoint,Date,Tank,Temperature,ImageID,Stick,StickID,Species,Position,FragID,Genotype,Population,CoralID,Area,MeanGrey,Bleaching_D
1,19/1/2022,AC6,Ambient,_1192000,1,,A. hyacinthus,8,AhyaWood17,Wood17,Wood,AC6_1_8,289.275,86.627,3.362
1,19/1/2022,AC6,Ambient,_1192000,1,,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC6_1_9,453.056,80.186,3.663
1,19/1/2022,AC6,Ambient,_1192000,1,,A. hyacinthus,10,AhyaArlington6,Arlington6,Arlington,AC6_1_10,192.789,71.5,4.068
1,19/1/2022,AC6,Ambient,_1192000,1,,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AC6_1_11,280.717,68.753,4.197
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,2,AhyaArlington1,Arlington1,Arlington,AC6_3_2,431.874,75.794,3.945
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AC6_3_3,363.81,80.4,3.736
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,4,AhyaPalms5,Palms5,Palms,AC6_3_4,228.732,75.843,3.943
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC6_3_6,284.685,100.113,2.842
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,7,AhyaMartin11,Martin11,Martin,AC6_3_7,189.395,88.143,3.385
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,8,AhyaDavies14,Davies14,Davies,AC6_3_8,238.072,104.273,2.653
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,9,AhyaArlington9,Arlington9,Arlington,AC6_3_9,162.401,89.218,3.336
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,10,AhyaPalms3,Palms3,Palms,AC6_3_10,279.887,66.99,4.344
1,19/1/2022,AC6,Ambient,_1192002,3,,A. hyacinthus,11,AhyaDavies16,Davies16,Davies,AC6_3_11,496.947,77.203,3.881
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,1,AhyaMartin17,Martin17,Martin,AC6_5_1,403.745,89.106,3.317
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AC6_5_2,220.088,65.313,4.433
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,4,AhyaDavies12,Davies12,Davies,AC6_5_4,250.769,90.45,3.251
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,5,AhyaArlington10,Arlington10,Arlington,AC6_5_5,270.181,139.965,0.978
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,6,AhyaDavies18,Davies18,Davies,AC6_5_6,323.314,112.856,2.254
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,7,AhyaWood16,Wood16,Wood,AC6_5_7,214.802,93.205,3.144
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AC6_5_8,190.848,82.582,3.633
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC6_5_10,205.425,80.819,3.687
1,19/1/2022,AC6,Ambient,_1192004,5,,A. hyacinthus,11,AhyaMartin3,Martin3,Martin,AC6_5_11,225.265,81.037,3.74
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,1,AhyaPalms4,Palms4,Palms,AR1_1_1,282.658,68.795,4.438
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,2,AhyaDavies16,Davies16,Davies,AR1_1_2,447.196,90.849,3.441
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,3,AhyaPalms16,Palms16,Palms,AR1_1_3,342.848,98.447,3.098
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,4,AhyaArlington11,Arlington11,Arlington,AR1_1_4,298.273,86.513,3.637
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,5,AhyaPalms6,Palms6,Palms,AR1_1_5,NA,NA,NA
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,6,AhyaMartin12,Martin12,Martin,AR1_1_6,282.109,86.185,3.652
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR1_1_7,265.603,88.863,3.531
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AR1_1_8,232.163,84.09,3.747
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,9,AhyaArlington10,Arlington10,Arlington,AR1_1_9,295.062,121.737,2.046
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,10,AhyaWood17,Wood17,Wood,AR1_1_10,289.983,102.592,2.911
1,19/1/2022,AR1,Hot,_1191931,1,AR1_1,A. hyacinthus,11,AhyaWood5A,Wood5A,Wood,AR1_1_11,297.455,97.331,3.149
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AR1_3_1,205.145,72.416,4.019
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,2,AhyaWood8,Wood8,Wood,AR1_3_2,125.934,86.233,3.38
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,4,AhyaPalms5,Palms5,Palms,AR1_3_4,326.573,93.257,3.055
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,5,AhyaPalms3,Palms3,Palms,AR1_3_5,380.548,72.732,4.005
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,6,AhyaDavies15,Davies15,Davies,AR1_3_6,324.229,93.059,3.065
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,8,AhyaMartin17,Martin17,Martin,AR1_3_8,306.942,108.363,2.357
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AR1_3_9,434.621,83.698,3.497
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR1_3_10,177.894,75.287,3.886
1,19/1/2022,AR1,Hot,_1191935,3,AR1_3,A. hyacinthus,11,AhyaArlington6,Arlington6,Arlington,AR1_3_11,204.9,71.492,4.062
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,1,AhyaDavies12,Davies12,Davies,AR1_5_1,376.068,88.505,3.256
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,3,AhyaDavies18,Davies18,Davies,AR1_5_3,445.865,96.777,2.872
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AR1_5_4,281.84,101.069,2.673
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,7,AhyaArlington1,Arlington1,Arlington,AR1_5_7,136.458,88.912,3.237
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,8,AhyaWood16,Wood16,Wood,AR1_5_8,207.94,89.831,3.195
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,9,AhyaDavies14,Davies14,Davies,AR1_5_9,350.942,90.376,3.169
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,10,AhyaWood7A,Wood7A,Wood,AR1_5_10,47.187,89.919,3.303
1,19/1/2022,AR1,Hot,_1191937,5,AR1_5,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AR1_5_11,251.746,78.719,3.71
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,1,AhyaArlington11,Arlington11,Arlington,AR2_1_1,133.589,62.52,4.643
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,2,AhyaDavies12,Davies12,Davies,AR2_1_2,309.835,103.954,2.711
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,3,AhyaMartin11,Martin11,Martin,AR2_1_3,230.185,87.606,3.473
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AR2_1_4,243.346,99.099,2.937
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,5,AhyaWood5A,Wood5A,Wood,AR2_1_5,307.296,120.622,1.933
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,6,AhyaArlington6,Arlington6,Arlington,AR2_1_6,171.436,105.036,2.66
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,7,AhyaDavies18,Davies18,Davies,AR2_1_7,348.903,110.115,2.423
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,8,AhyaMartin13,Martin13,Martin,AR2_1_8,260.939,94.384,3.157
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,9,AhyaDavies16,Davies16,Davies,AR2_1_9,281.266,87.219,3.491
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,10,AhyaDavies9,Davies9,Davies,AR2_1_10,318.601,97.988,2.989
1,19/1/2022,AR2,Hot,_1191939,1,AR2_1,A. hyacinthus,11,AhyaPalms6,Palms6,Palms,AR2_1_11,298.334,71.122,4.241
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AR2_3_2,185.842,83.776,3.693
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,4,AhyaDavies15,Davies15,Davies,AR2_3_4,374.2,86.654,3.558
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,5,AhyaWood17,Wood17,Wood,AR2_3_5,164.453,104.511,2.726
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,6,AhyaPalms5,Palms5,Palms,AR2_3_6,425.294,88.401,3.477
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,8,AhyaWood7A,Wood7A,Wood,AR2_3_8,99.16,110.557,2.444
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,9,AhyaArlington8,Arlington8,Arlington,AR2_3_9,200.493,106.445,2.636
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,10,AhyaMartin12,Martin12,Martin,AR2_3_10,380.585,79.082,3.911
1,19/1/2022,AR2,Hot,_1191941,3,AR2_3,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AR2_3_11,245.788,109.579,2.49
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,1,AhyaWood16,Wood16,Wood,AR2_5_1,202.52,NA,3.553
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,2,AhyaArlington1,Arlington1,Arlington,AR2_5_2,321.543,NA,4.134
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,4,AhyaPalms4,Palms4,Palms,AR2_5_4,209.186,NA,2.905
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,5,AhyaPalms3,Palms3,Palms,AR2_5_5,371.441,NA,4.122
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,6,AhyaMartin3,Martin3,Martin,AR2_5_6,208.673,NA,3.349
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR2_5_7,258.375,NA,3.439
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,8,AhyaMartin17,Martin17,Martin,AR2_5_8,212.018,NA,2.294
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,10,AhyaDavies14,Davies14,Davies,AR2_5_10,477.291,NA,3.518
1,19/1/2022,AR2,Hot,_1191943,5,AR2_5,A. hyacinthus,11,AhyaPalms16,Palms16,Palms,AR2_5_11,322.276,NA,4.576
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,1,AhyaWood16,Wood16,Wood,AR3_1_1,245.373,89.913,3.339
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AR3_1_2,204.119,93.729,3.165
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,4,AhyaMartin3,Martin3,Martin,AR3_1_4,275.357,82.625,3.672
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,5,AhyaWood17,Wood17,Wood,AR3_1_5,157.091,89.948,3.338
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AR3_1_6,263.686,75.5,3.998
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,7,AhyaArlington6,Arlington6,Arlington,AR3_1_7,216.255,87.771,3.437
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,8,AhyaPalms5,Palms5,Palms,AR3_1_8,215.632,83.256,3.644
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AR3_1_9,275.235,81.333,3.731
1,19/1/2022,AR3,Hot,_1191945,1,AR3_1,A. hyacinthus,11,AhyaDavies14,Davies14,Davies,AR3_1_11,NA,NA,NA
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,1,AhyaArlington11,Arlington11,Arlington,AR3_3_1,265.309,59.695,4.854
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,2,AhyaDavies15,Davies15,Davies,AR3_3_2,382.416,60.673,4.809
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AR3_3_4,247.888,87.868,3.563
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,6,AhyaPalms10,Palms10,Palms,AR3_3_6,175.282,84.793,3.704
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,7,AhyaPalms3,Palms3,Palms,AR3_3_7,323.411,70.887,4.341
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,8,AhyaArlington1,Arlington1,Arlington,AR3_3_8,293.329,81.136,3.871
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,9,AhyaMartin12,Martin12,Martin,AR3_3_9,270.694,93.611,3.3
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,10,AhyaDavies12,Davies12,Davies,AR3_3_10,345.973,79.086,3.965
1,19/1/2022,AR3,Hot,_1191947,3,AR3_3,A. hyacinthus,11,AhyaDavies9,Davies9,Davies,AR3_3_11,295.282,77.37,4.044
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,1,AhyaMartin11,Martin11,Martin,AR3_5_1,285.686,67.847,4.38
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,3,AhyaArlington9,Arlington9,Arlington,AR3_5_3,371.612,85.55,3.557
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,4,AhyaPalms16,Palms16,Palms,AR3_5_4,249.951,92.224,3.247
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,5,AhyaDavies16,Davies16,Davies,AR3_5_5,238.475,92.09,3.253
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,6,AhyaWood7A,Wood7A,Wood,AR3_5_6,233.127,92.672,3.226
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,7,AhyaArlington10,Arlington10,Arlington,AR3_5_7,185.696,102.229,2.782
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,8,AhyaMartin17,Martin17,Martin,AR3_5_8,293.121,100.336,2.869
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,9,AhyaDavies18,Davies18,Davies,AR3_5_9,NA,NA,NA
1,19/1/2022,AR3,Hot,_1191950,5,AR3_5,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AR3_5_11,NA,NA,NA
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,1,AhyaPalms10,Palms10,Palms,AR4_1_1,333.984,NA,4.019
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AR4_1_3,239.036,NA,3.452
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,4,AhyaDavies12,Davies12,Davies,AR4_1_4,345.363,NA,2.467
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,5,AhyaArlington6,Arlington6,Arlington,AR4_1_5,234.36,NA,3.054
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,6,AhyaPalms3,Palms3,Palms,AR4_1_6,307.259,NA,3.667
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,7,AhyaWood8,Wood8,Wood,AR4_1_7,274.027,NA,3.066
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,8,AhyaArlington8,Arlington8,Arlington,AR4_1_8,426.502,NA,2.669
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,9,AhyaPalms4,Palms4,Palms,AR4_1_9,234.873,NA,3.596
1,19/1/2022,AR4,Hot,_1191952,1,AR4_1,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR4_1_10,160.851,NA,3.575
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,1,AhyaPalms5,Palms5,Palms,AR4_3_1,274.429,64.294,4.582
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AR4_3_2,230.087,83.563,3.699
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,4,AhyaPalms6,Palms6,Palms,AR4_3_4,348.549,86.936,3.544
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,5,AhyaDavies15,Davies15,Davies,AR4_3_5,300.349,87.722,3.508
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AR4_3_6,224.08,93.254,3.255
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,7,AhyaDavies18,Davies18,Davies,AR4_3_7,270.01,119.72,2.043
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AR4_3_8,292.022,89.715,3.417
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AR4_3_9,317.111,87.476,3.52
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,10,AhyaDavies14,Davies14,Davies,AR4_3_10,405.564,90.518,3.38
1,19/1/2022,AR4,Hot,_1191954,3,AR4_3,A. hyacinthus,11,AhyaArlington9,Arlington9,Arlington,AR4_3_11,247.631,82.131,3.765
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AR4_5_1,260.804,71.775,4.138
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,3,AhyaWood7A,Wood7A,Wood,AR4_5_3,94.569,95.241,3.126
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,4,AhyaDavies16,Davies16,Davies,AR4_5_4,389.717,95.459,3.029
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,5,AhyaMartin17,Martin17,Martin,AR4_5_5,246.02,115.416,2.095
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,6,AhyaPalms16,Palms16,Palms,AR4_5_6,310.69,83.365,3.595
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,7,AhyaArlington1,Arlington1,Arlington,AR4_5_7,343.91,90.679,3.253
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,8,AhyaArlington10,Arlington10,Arlington,AR4_5_8,251.99,105.612,2.554
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,9,AhyaWood16,Wood16,Wood,AR4_5_9,143.173,94.805,3.06
1,19/1/2022,AR4,Hot,_1191956,5,AR4_5,A. hyacinthus,10,AhyaDavies9,Davies9,Davies,AR4_5_10,207.66,92.049,3.189
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,1,AhyaArlington11,Arlington11,Arlington,AR5_1_1,218.635,65.893,4.377
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,2,AhyaWood7A,Wood7A,Wood,AR5_1_2,60.421,95.529,3.137
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,4,AhyaArlington6,Arlington6,Arlington,AR5_1_4,159.471,92.76,3.122
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,5,AhyaArlington10,Arlington10,Arlington,AR5_1_5,275.272,105.688,2.518
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AR5_1_6,224.019,89.05,3.295
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR5_1_7,162.365,94.317,3.049
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,8,AhyaWood5A,Wood5A,Wood,AR5_1_8,192.533,95.811,2.98
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,9,AhyaPalms3,Palms3,Palms,AR5_1_9,228.451,68.956,4.234
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,10,AhyaDavies12,Davies12,Davies,AR5_1_10,284.929,91.939,3.16
1,19/1/2022,AR5,Hot,_1191958,1,AR5_1,A. hyacinthus,11,AhyaPalms10,Palms10,Palms,AR5_1_11,238.133,64.313,4.451
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,2,AhyaDavies14,Davies14,Davies,AR5_3_2,383.869,84.514,3.439
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,3,AhyaMartin13,Martin13,Martin,AR5_3_3,327.135,85.375,3.399
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,4,AhyaArlington1,Arlington1,Arlington,AR5_3_4,224.483,79.578,3.668
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,5,AhyaDavies9,Davies9,Davies,AR5_3_5,342.933,101.002,2.672
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,7,AhyaWood16,Wood16,Wood,AR5_3_7,234.287,101.753,2.637
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,8,AhyaWood17,Wood17,Wood,AR5_3_8,201.799,95.744,2.917
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,9,AhyaMartin11,Martin11,Martin,AR5_3_9,233.908,83.695,3.477
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,10,AhyaMartin3,Martin3,Martin,AR5_3_10,303.547,73.692,3.942
1,19/1/2022,AR5,Hot,_1191960,3,AR5_3,A. hyacinthus,11,AhyaDavies18,Davies18,Davies,AR5_3_11,497.631,96.979,2.859
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,2,AhyaMartin12,Martin12,Martin,AR5_5_2,406.919,70.195,4.184
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AR5_5_3,166.357,86.03,3.443
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,4,AhyaPalms16,Palms16,Palms,AR5_5_4,239.879,83.667,3.554
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,5,AhyaDavies16,Davies16,Davies,AR5_5_5,397.543,78.257,3.807
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,6,AhyaWood8,Wood8,Wood,AR5_5_6,166.467,84.482,3.515
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,7,AhyaPalms5,Palms5,Palms,AR5_5_7,239.305,89.06,3.301
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,9,AhyaDavies15,Davies15,Davies,AR5_5_9,388.118,95.674,2.992
1,19/1/2022,AR5,Hot,_1191962,5,AR5_5,A. hyacinthus,11,AhyaMartin17,Martin17,Martin,AR5_5_11,516.078,88.108,3.346
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,2,AhyaWood8,Wood8,Wood,AR6_1_2,274.271,71.111,4.082
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,3,AhyaArlington9,Arlington9,Arlington,AR6_1_3,180.153,78.388,3.746
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AR6_1_4,369.035,89.317,3.243
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,5,AhyaArlington1,Arlington1,Arlington,AR6_1_5,385.432,69.565,4.153
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AR6_1_6,152.378,81.505,3.603
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,7,AhyaWood7A,Wood7A,Wood,AR6_1_7,NA,NA,NA
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,8,AhyaArlington11,Arlington11,Arlington,AR6_1_8,194.73,76.23,3.846
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,9,AhyaArlington6,Arlington6,Arlington,AR6_1_9,157.408,79.785,3.682
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,10,AhyaWood16,Wood16,Wood,AR6_1_10,249.023,77.127,3.805
1,19/1/2022,AR6,Hot,_1191964,1,AR6_1,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AR6_1_11,258.802,114.502,2.082
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,1,AhyaDavies16,Davies16,Davies,AR6_3_1,361.747,60.335,4.464
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,2,AhyaPalms3,Palms3,Palms,AR6_3_2,388.692,59.567,4.501
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,3,AhyaDavies12,Davies12,Davies,AR6_3_3,434.939,100.77,2.538
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,4,AhyaWood5A,Wood5A,Wood,AR6_3_4,237.876,106.049,2.286
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,5,AhyaMartin13,Martin13,Martin,AR6_3_5,406.675,92.846,2.915
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,7,AhyaDavies14,Davies14,Davies,AR6_3_7,227.084,84.635,3.306
