No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,CrossType,Percent_Survival_atend,Cumulative.hrs,BroadMom,BroadDad,crosstype,crosstype2,Survival
368,16,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,E,20,9,11,IndivCross,45,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
368,17,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,E,20,9,11,IndivCross,45,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
368,18,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,E,20,9,11,IndivCross,45,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
368,19,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,E,20,9,11,IndivCross,45,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
368,20,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,E,20,9,11,IndivCross,45,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,1,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
369,2,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
369,3,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
369,4,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,5,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,6,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,7,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,8,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,9,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,10,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,11,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,12,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,13,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,14,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,15,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,16,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,17,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,18,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,19,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
369,20,2,44539,2021,8:00,Hot,35.5C,C13,Davies8 x Martin8,DaviesxMartin,H.F.89,Davies8,Martin8,A. hyacinthus larvae,28,F,20,3,17,IndivCross,15,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
370,1,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,2,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,3,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,4,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,5,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,6,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,7,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,8,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,9,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,10,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,11,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,12,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,13,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,14,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,15,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
370,16,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
370,17,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
370,18,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
370,19,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
370,20,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,D,20,15,5,IndivCross,75,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,1,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,2,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,3,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,4,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,5,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,6,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,7,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,8,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,9,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,10,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,11,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
371,12,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,13,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,14,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,15,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,16,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,17,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,18,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,19,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,20,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,21,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,22,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,23,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
371,24,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,E,24,11,13,IndivCross,45.83333333,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,1,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,2,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,3,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,4,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,5,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,6,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,7,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,8,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,9,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,10,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,11,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,12,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,13,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,14,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,15,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,16,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,17,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,18,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
372,19,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,20,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,21,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,22,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,23,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,24,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,25,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,26,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
372,27,2,44539,2021,8:00,Hot,35.5C,C110,Davies9 x Martin11,DaviesxMartin,H.F.92,Davies9,Martin11,A. hyacinthus larvae,9,F,27,18,9,IndivCross,66.66666667,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
373,1,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,2,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,3,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,4,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,5,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,6,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,7,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,8,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,9,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,10,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,11,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,12,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,13,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,14,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
373,15,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,1
