,Treatment,Temp,IndID,popcross,Tank,Cassette,Plate.Slide,T0,T6,Grey_change
2897,SS,HOT,5.495.1440.3,JEWxPAL,5,495,1440,140.448,151.203,10.755
2898,SS,HOT,5.495.1440.4,JEWxPAL,5,495,1440,153.717,160.523,6.806
2899,SS,HOT,5.495.1440.5,JEWxPAL,5,495,1440,161.614,174.876,13.262
2900,SS,HOT,5.495.1940.1,PALxPAL,5,495,1940,80.479,84.257,3.778
2901,SS,HOT,5.495.1940.2,PALxPAL,5,495,1940,90.251,102.261,12.01
2902,SS,HOT,5.495.1940.3,PALxPAL,5,495,1940,92.724,103.088,10.363
2903,SS,HOT,5.495.1940.4,PALxPAL,5,495,1940,98.317,118.002,19.685
2904,SS,HOT,5.495.1940.5,PALxPAL,5,495,1940,104.906,128.612,23.706
2905,SS,HOT,5.495.1940.6,PALxPAL,5,495,1940,106.014,113.11,7.096
2906,SS,HOT,5.495.1940.7,PALxPAL,5,495,1940,106.912,117.547,10.636
2907,SS,HOT,5.495.1940.8,PALxPAL,5,495,1940,111.85,114.605,2.755
2908,SS,HOT,5.495.2809.2,DAVxDAV,5,495,2809,148.145,149.389,1.244
2909,SS,HOT,5.495.2809.3,DAVxDAV,5,495,2809,146.751,164.676,17.925
2910,SS,HOT,5.495.2809.5,DAVxDAV,5,495,2809,159.287,170.496,11.209
2911,SS,HOT,5.495.2925.1,JEWxPAL,5,495,2925,152.97,147.737,-5.233
2912,SS,HOT,5.495.2925.2,JEWxPAL,5,495,2925,147.26,146.549,-0.71
2913,SS,HOT,5.495.2925.4,JEWxPAL,5,495,2925,142.707,137.625,-5.082
2914,SS,HOT,5.495.2925.5,JEWxPAL,5,495,2925,133.037,135.422,2.385
2915,SS,HOT,5.502.1502.1,JEWxDAV,5,502,1502,141.805,144.292,2.487
2916,SS,HOT,5.502.2320.1,SWIxDAV,5,502,2320,150.734,145.561,-5.173
2917,SS,HOT,5.502.2320.5,SWIxDAV,5,502,2320,136.79,121.116,-15.673
2918,SS,HOT,5.502.2320.7,SWIxDAV,5,502,2320,154.698,121.404,-33.293
2919,SS,HOT,5.502.2320.8,SWIxDAV,5,502,2320,143.649,121.249,-22.4
2920,SS,HOT,5.502.2364.1,SWIxSWI,5,502,2364,158.271,144.884,-13.387
2921,SS,HOT,5.502.2364.2,SWIxSWI,5,502,2364,140.914,152.394,11.48
2922,SS,HOT,5.502.2364.3,SWIxSWI,5,502,2364,152.097,151.705,-0.392
2923,SS,HOT,5.502.2364.4,SWIxSWI,5,502,2364,149.323,145.185,-4.139
2924,SS,HOT,5.502.2364.5,SWIxSWI,5,502,2364,149.506,142.896,-6.61
2925,SS,HOT,5.502.2364.6,SWIxSWI,5,502,2364,148.156,143.492,-4.664
2926,SS,HOT,5.502.2364.7,SWIxSWI,5,502,2364,161.996,165.891,3.895
2927,SS,HOT,5.502.2756.10,JEWxJEW,5,502,2756,155.987,147.389,-8.598
2928,SS,HOT,5.502.2756.2,JEWxJEW,5,502,2756,139.308,133.354,-5.954
2929,SS,HOT,5.502.2756.3,JEWxJEW,5,502,2756,148.438,144.356,-4.082
2930,SS,HOT,5.502.2756.4,JEWxJEW,5,502,2756,151.685,143.129,-8.556
2931,SS,HOT,5.502.2756.6,JEWxJEW,5,502,2756,141.383,136.891,-4.492
2932,SS,HOT,5.502.2756.7,JEWxJEW,5,502,2756,148.273,149.143,0.87
2933,SS,HOT,5.502.2756.8,JEWxJEW,5,502,2756,160.079,158.68,-1.399
2934,SS,HOT,5.502.2756.9,JEWxJEW,5,502,2756,156.021,162.42,6.399
2935,SS,HOT,5.502.2762.1,SWIxSWI,5,502,2762,118.232,115.712,-2.519
2936,SS,HOT,5.502.2762.2,SWIxSWI,5,502,2762,118.896,120.356,1.459
2937,SS,HOT,5.502.2762.3,SWIxSWI,5,502,2762,142.593,138.727,-3.866
2938,SS,HOT,5.502.2762.5,SWIxSWI,5,502,2762,139.734,141.856,2.122
2939,SS,HOT,5.502.2762.8,SWIxSWI,5,502,2762,161.551,165.299,3.748
2940,SS,HOT,5.502.2762.9,SWIxSWI,5,502,2762,152.007,148.524,-3.483
2941,SS,HOT,5.697.1410.10,SWIxDAV,5,697,1410,158.336,172.399,14.062
2942,SS,HOT,5.697.1410.2,SWIxDAV,5,697,1410,142.349,152.818,10.469
2943,SS,HOT,5.697.1410.3,SWIxDAV,5,697,1410,152.239,148.637,-3.602
2944,SS,HOT,5.697.1410.4,SWIxDAV,5,697,1410,161.248,170.882,9.634
2945,SS,HOT,5.697.1410.6,SWIxDAV,5,697,1410,163.109,162.845,-0.264
2946,SS,HOT,5.697.1410.7,SWIxDAV,5,697,1410,156.345,169.075,12.73
2947,SS,HOT,5.697.1410.8,SWIxDAV,5,697,1410,156.975,168.942,11.967
2948,SS,HOT,5.697.1614.1,SWIxDAV,5,697,1614,136.585,150.02,13.435
2949,SS,HOT,5.697.1614.2,SWIxDAV,5,697,1614,128.109,149.497,21.388
2950,SS,HOT,5.697.1614.3,SWIxDAV,5,697,1614,140.591,146.785,6.194
2951,SS,HOT,5.697.1614.5,SWIxDAV,5,697,1614,148.969,171.684,22.714
2952,SS,HOT,5.697.1614.6,SWIxDAV,5,697,1614,138.73,163.326,24.596
2953,SS,HOT,5.697.1614.7,SWIxDAV,5,697,1614,153.278,165.396,12.117
2954,SS,HOT,5.697.1614.8,SWIxDAV,5,697,1614,150.674,165.456,14.782
2955,SS,HOT,5.697.1614.9,SWIxDAV,5,697,1614,155.621,158.02,2.399
2956,SS,HOT,5.697.2838.1,PARxDAV,5,697,2838,74.136,73.78,-0.356
2957,SS,HOT,5.697.2838.2,PARxDAV,5,697,2838,84.478,86.557,2.08
2958,SS,HOT,5.697.2838.3,PARxDAV,5,697,2838,89.585,87.974,-1.611
2959,SS,HOT,5.697.2838.4,PARxDAV,5,697,2838,98.991,104.035,5.045
2960,SS,HOT,5.697.2838.5,PARxDAV,5,697,2838,104.957,114.547,9.59
2961,SS,HOT,5.697.2885.12,PALxDAV,5,697,2885,134.854,148.15,13.296
2962,SS,HOT,5.697.2885.2,PALxDAV,5,697,2885,132.802,151.57,18.768
2963,SS,HOT,5.697.2885.5,PALxDAV,5,697,2885,133.534,151.656,18.122
2964,SS,HOT,5.697.2885.6,PALxDAV,5,697,2885,141.555,152.214,10.659
2965,Jewell,HOT,6.306.1601.1,JEWxDAV,6,306,1601,132.212,110.106,-22.106
2966,Jewell,HOT,6.306.1601.3,JEWxDAV,6,306,1601,137.84,115.521,-22.319
2967,Jewell,HOT,6.306.1601.5,JEWxDAV,6,306,1601,141.238,133.469,-7.768
2968,Jewell,HOT,6.306.1601.6,JEWxDAV,6,306,1601,145.786,132.458,-13.329
2969,Jewell,HOT,6.306.1601.7,JEWxDAV,6,306,1601,144.913,133.299,-11.613
2970,Jewell,HOT,6.306.1601.8,JEWxDAV,6,306,1601,143.885,130.941,-12.943
2971,Jewell,HOT,6.306.1601.9,JEWxDAV,6,306,1601,175.316,168.661,-6.655
2972,Jewell,HOT,6.306.1608.1,JEWxDAV,6,306,1608,163.457,156.107,-7.35
2973,Jewell,HOT,6.306.1608.2,JEWxDAV,6,306,1608,167.373,163.046,-4.327
2974,Jewell,HOT,6.306.1608.4,JEWxDAV,6,306,1608,171.404,159.022,-12.382
2975,Jewell,HOT,6.306.1636.2,JEWxPAL,6,306,1636,183.639,176.143,-7.496
2976,Jewell,HOT,6.306.3193.1,JEWxPAL,6,306,3193,170.91,160.918,-9.992
2977,Jewell,HOT,6.358.1260.10,JEWxDAV,6,358,1260,191.507,187.396,-4.111
2978,Jewell,HOT,6.358.1260.11,JEWxDAV,6,358,1260,190.714,185.265,-5.449
2979,Jewell,HOT,6.358.1260.13,JEWxDAV,6,358,1260,183.985,185.065,1.079
2980,Jewell,HOT,6.358.1260.2,JEWxDAV,6,358,1260,192.11,184.258,-7.852
2981,Jewell,HOT,6.358.1260.3,JEWxDAV,6,358,1260,189.162,182.491,-6.671
2982,Jewell,HOT,6.358.1260.4,JEWxDAV,6,358,1260,187.338,181.55,-5.788
2983,Jewell,HOT,6.358.1260.5,JEWxDAV,6,358,1260,189.77,184.082,-5.687
2984,Jewell,HOT,6.358.1260.7,JEWxDAV,6,358,1260,191.106,183.163,-7.942
2985,Jewell,HOT,6.358.1260.8,JEWxDAV,6,358,1260,191.265,185.869,-5.396
2986,Jewell,HOT,6.358.1260.9,JEWxDAV,6,358,1260,189.629,184.91,-4.719
2987,Jewell,HOT,6.358.2312.1,JEWxPAL,6,358,2312,187.423,183.849,-3.573
2988,Jewell,HOT,6.358.2312.2,JEWxPAL,6,358,2312,182.705,178.114,-4.591
2989,Jewell,HOT,6.358.2312.3,JEWxPAL,6,358,2312,183.233,176.81,-6.423
2990,Jewell,HOT,6.358.2312.4,JEWxPAL,6,358,2312,174.475,177.568,3.093
2991,Jewell,HOT,6.358.2728.10,SWIxDAV,6,358,2728,136.33,98.346,-37.984
2992,Jewell,HOT,6.358.2728.12,SWIxDAV,6,358,2728,145.265,137.556,-7.709
2993,Jewell,HOT,6.358.2728.14,SWIxDAV,6,358,2728,147.12,139.72,-7.4
2994,Jewell,HOT,6.358.2728.15,SWIxDAV,6,358,2728,155.617,147.577,-8.04
2995,Jewell,HOT,6.358.2728.16,SWIxDAV,6,358,2728,126.902,108.353,-18.549
2996,Jewell,HOT,6.358.2728.4,SWIxDAV,6,358,2728,127.49,116.827,-10.663
2997,Jewell,HOT,6.358.2728.5,SWIxDAV,6,358,2728,127.145,114.998,-12.147
2998,Jewell,HOT,6.358.2728.6,SWIxDAV,6,358,2728,128.205,116.716,-11.489
2999,Jewell,HOT,6.358.2728.7,SWIxDAV,6,358,2728,132.677,116.593,-16.084
3000,Jewell,HOT,6.358.2728.9,SWIxDAV,6,358,2728,133.37,123.874,-9.496
3001,Jewell,HOT,6.358.2931.1,PARxPAR,6,358,2931,171.799,164.024,-7.775
3002,Jewell,HOT,6.358.2931.2,PARxPAR,6,358,2931,174.57,167.43,-7.14
3003,Jewell,HOT,6.358.2931.3,PARxPAR,6,358,2931,178.521,172.551,-5.97
3004,Jewell,HOT,6.358.2931.4,PARxPAR,6,358,2931,180.648,174.297,-6.351
3005,Jewell,HOT,6.384.1436.11,DAVxDAV,6,384,1436,200.443,188.741,-11.702
3006,Jewell,HOT,6.384.1436.8,DAVxDAV,6,384,1436,193.801,182.273,-11.528
3007,Jewell,HOT,6.384.1653.2,JEWxPAL,6,384,1653,117.795,107.793,-10.002
3008,Jewell,HOT,6.384.1653.3,JEWxPAL,6,384,1653,113.958,113.091,-0.867
3009,Jewell,HOT,6.384.1653.4,JEWxPAL,6,384,1653,136.667,126.75,-9.917
3010,Jewell,HOT,6.384.1653.5,JEWxPAL,6,384,1653,145.466,136.087,-9.379
3011,Jewell,HOT,6.384.1653.6,JEWxPAL,6,384,1653,163.16,146.001,-17.159
3012,Jewell,HOT,6.384.1935.1,PALxPAL,6,384,1935,168.449,158.812,-9.638
3013,Jewell,HOT,6.384.1935.2,PALxPAL,6,384,1935,163.314,155.194,-8.12
3014,Jewell,HOT,6.384.1935.3,PALxPAL,6,384,1935,161.735,155.522,-6.213
3015,Jewell,HOT,6.384.1944.1,PALxPAL,6,384,1944,180.6,176.591,-4.01
3016,Jewell,HOT,6.384.1944.4,PALxPAL,6,384,1944,177.008,174.706,-2.303
3017,Jewell,HOT,6.384.1944.5,PALxPAL,6,384,1944,185.646,184.941,-0.705
3018,Jewell,HOT,6.384.2772.1,SWIxSWI,6,384,2772,155.038,151.557,-3.481
3019,Jewell,HOT,6.384.2772.11,SWIxSWI,6,384,2772,175.208,168.627,-6.581
3020,Jewell,HOT,6.384.2772.13,SWIxSWI,6,384,2772,175.35,168.281,-7.069
3021,Jewell,HOT,6.384.2772.2,SWIxSWI,6,384,2772,150.724,152.815,2.09
3022,Jewell,HOT,6.384.2772.6,SWIxSWI,6,384,2772,161.412,159.757,-1.654
3023,Jewell,HOT,6.384.2772.9,SWIxSWI,6,384,2772,166.963,162.524,-4.439
3024,Jewell,HOT,6.393.1287.1,PALxDAV,6,393,1287,121.712,109.21,-12.502
3025,Jewell,HOT,6.393.1287.2,PALxDAV,6,393,1287,116.039,122.264,6.226
3026,Jewell,HOT,6.393.1287.3,PALxDAV,6,393,1287,117.974,124.367,6.393
3027,Jewell,HOT,6.393.1287.4,PALxDAV,6,393,1287,126.924,129.414,2.49
3028,Jewell,HOT,6.393.1287.5,PALxDAV,6,393,1287,139.911,139.798,-0.113
3029,Jewell,HOT,6.393.1287.6,PALxDAV,6,393,1287,137.238,141.525,4.287
3030,Jewell,HOT,6.393.1287.7,PALxDAV,6,393,1287,138.407,137.107,-1.3
3031,Jewell,HOT,6.393.1287.8,PALxDAV,6,393,1287,149.125,143.277,-5.848
3032,Jewell,HOT,6.393.1287.9,PALxDAV,6,393,1287,116.782,102.878,-13.904
3033,Jewell,HOT,6.393.1444.1,DAVxDAV,6,393,1444,174.547,162.553,-11.994
3034,Jewell,HOT,6.393.1444.2,DAVxDAV,6,393,1444,166.939,162.169,-4.77
3035,Jewell,HOT,6.393.1444.3,DAVxDAV,6,393,1444,158.759,161.288,2.53
3036,Jewell,HOT,6.393.1444.5,DAVxDAV,6,393,1444,172.305,169.536,-2.769
3037,Jewell,HOT,6.393.1444.6,DAVxDAV,6,393,1444,167.942,167.623,-0.318
3038,Jewell,HOT,6.393.1444.8,DAVxDAV,6,393,1444,179.598,172.331,-7.267
3039,Jewell,HOT,6.393.1513.10,SWIxDAV,6,393,1513,185.332,180.099,-5.233
3040,Jewell,HOT,6.393.1513.11,SWIxDAV,6,393,1513,183.511,172.967,-10.544
3041,Jewell,HOT,6.393.1513.12,SWIxDAV,6,393,1513,189.027,186.613,-2.414
3042,Jewell,HOT,6.393.1513.13,SWIxDAV,6,393,1513,184.464,177.867,-6.598
3043,Jewell,HOT,6.393.1513.14,SWIxDAV,6,393,1513,184.631,178.371,-6.26
3044,Jewell,HOT,6.393.1513.15,SWIxDAV,6,393,1513,190.407,175.208,-15.199
3045,Jewell,HOT,6.393.1513.16,SWIxDAV,6,393,1513,189.172,184.355,-4.816
3046,Jewell,HOT,6.393.1513.17,SWIxDAV,6,393,1513,189.408,183.976,-5.432
3047,Jewell,HOT,6.393.1513.2,SWIxDAV,6,393,1513,170.563,170.107,-0.456
3048,Jewell,HOT,6.393.1513.3,SWIxDAV,6,393,1513,180.195,176.921,-3.273
3049,Jewell,HOT,6.393.1513.4,SWIxDAV,6,393,1513,178.618,175.25,-3.368
3050,Jewell,HOT,6.393.1513.5,SWIxDAV,6,393,1513,174.049,170.871,-3.178
3051,Jewell,HOT,6.393.1513.6,SWIxDAV,6,393,1513,180.21,175.082,-5.128
3052,Jewell,HOT,6.393.1513.8,SWIxDAV,6,393,1513,184.218,179.426,-4.792
3053,Jewell,HOT,6.393.1513.9,SWIxDAV,6,393,1513,182.212,179.148,-3.063
3054,Jewell,HOT,6.393.1674.2,SWIxDAV,6,393,1674,177.653,159.587,-18.066
3055,Jewell,HOT,6.393.1674.4,SWIxDAV,6,393,1674,167.584,161.221,-6.363
3056,Jewell,HOT,6.393.1674.5,SWIxDAV,6,393,1674,159.436,150.406,-9.03
3057,Jewell,HOT,6.393.1674.6,SWIxDAV,6,393,1674,169.326,158.348,-10.978
3058,Jewell,HOT,6.393.1674.8,SWIxDAV,6,393,1674,178.373,159.837,-18.535
3059,Jewell,HOT,6.393.2794.2,PARxDAV,6,393,2794,185.194,166.211,-18.984
3060,Jewell,HOT,6.393.2794.3,PARxDAV,6,393,2794,180.739,174.65,-6.089
3061,Jewell,HOT,6.393.2794.4,PARxDAV,6,393,2794,185.745,177.595,-8.15
3062,Jewell,HOT,6.393.2794.6,PARxDAV,6,393,2794,177.646,174.148,-3.498
3063,Jewell,HOT,6.432.1206.10,PARxDAV,6,432,1206,179.342,171.671,-7.671
3064,Jewell,HOT,6.432.1206.11,PARxDAV,6,432,1206,159.003,141.783,-17.22
3065,Jewell,HOT,6.432.1206.2,PARxDAV,6,432,1206,124.669,113.435,-11.234
3066,Jewell,HOT,6.432.1206.3,PARxDAV,6,432,1206,126.924,118.692,-8.232
3067,Jewell,HOT,6.432.1206.4,PARxDAV,6,432,1206,144.473,136.751,-7.722
3068,Jewell,HOT,6.432.1206.7,PARxDAV,6,432,1206,153.55,148.502,-5.048
3069,Jewell,HOT,6.432.1206.8,PARxDAV,6,432,1206,158.238,151.676,-6.562
3070,Jewell,HOT,6.432.1206.9,PARxDAV,6,432,1206,154.93,137.733,-17.197
3071,Jewell,HOT,6.432.1455.1,JEWxPAL,6,432,1455,180.707,177.33,-3.377
3072,Jewell,HOT,6.432.1455.2,JEWxPAL,6,432,1455,181.257,176.35,-4.907
3073,Jewell,HOT,6.432.1455.3,JEWxPAL,6,432,1455,182.595,177.017,-5.578
3074,Jewell,HOT,6.432.1455.4,JEWxPAL,6,432,1455,185.457,182.02,-3.436
3075,Jewell,HOT,6.432.1455.5,JEWxPAL,6,432,1455,186.493,181.911,-4.582
3076,Jewell,HOT,6.432.1455.6,JEWxPAL,6,432,1455,179.546,176.112,-3.434
3077,Jewell,HOT,6.432.2328.3,PARxDAV,6,432,2328,180.506,175.159,-5.347
3078,Jewell,HOT,6.432.2328.4,PARxDAV,6,432,2328,182.654,178.997,-3.656
3079,Jewell,HOT,6.432.2328.5,PARxDAV,6,432,2328,177.37,175.468,-1.902
3080,Jewell,HOT,6.432.2328.6,PARxDAV,6,432,2328,183.968,178.276,-5.692
3081,Jewell,HOT,6.432.2328.7,PARxDAV,6,432,2328,197.661,192.345,-5.315
3082,Jewell,HOT,6.432.2989.1,SWIxDAV,6,432,2989,167.84,164.41,-3.43
3083,Jewell,HOT,6.432.2989.2,SWIxDAV,6,432,2989,164.216,156.371,-7.846
3084,Jewell,HOT,6.432.2989.3,SWIxDAV,6,432,2989,165.245,165.24,-0.006
3085,Jewell,HOT,6.432.2989.4,SWIxDAV,6,432,2989,161.095,155.172,-5.923
3086,Jewell,HOT,6.432.2989.5,SWIxDAV,6,432,2989,183.027,165.865,-17.161
3087,Jewell,HOT,6.432.2989.7,SWIxDAV,6,432,2989,153.93,151.411,-2.519
3088,Jewell,HOT,6.439.1210.11,JEWxDAV,6,439,1210,202.133,203.215,1.082
3089,Jewell,HOT,6.439.1210.2,JEWxDAV,6,439,1210,188.953,187.437,-1.516
3090,Jewell,HOT,6.439.1210.5,JEWxDAV,6,439,1210,188.091,182.377,-5.714
3091,Jewell,HOT,6.439.1210.6,JEWxDAV,6,439,1210,182.198,183.645,1.448
3092,Jewell,HOT,6.439.1210.7,JEWxDAV,6,439,1210,185.477,181.148,-4.329
3093,Jewell,HOT,6.439.1210.9,JEWxDAV,6,439,1210,186.336,179.822,-6.514
3094,Jewell,HOT,6.439.1239.3,DAVxDAV,6,439,1239,172.125,165.645,-6.481
3095,Jewell,HOT,6.439.1915.1,JEWxPAL,6,439,1915,169.761,167.15,-2.612
3096,Jewell,HOT,6.439.1915.2,JEWxPAL,6,439,1915,168.231,163.066,-5.165
3097,Jewell,HOT,6.439.1915.5,JEWxPAL,6,439,1915,172.553,168.531,-4.022
3098,Jewell,HOT,6.439.1915.6,JEWxPAL,6,439,1915,172.221,168.258,-3.963
3099,Jewell,HOT,6.439.1915.7,JEWxPAL,6,439,1915,172.061,167.765,-4.296
3100,Jewell,HOT,6.439.1915.8,JEWxPAL,6,439,1915,174.739,174.383,-0.356
3101,Jewell,HOT,6.439.2795.1,DAVxDAV,6,439,2795,187.297,195.267,7.97
3102,Jewell,HOT,6.439.2795.2,DAVxDAV,6,439,2795,189.349,185.412,-3.937
3103,Jewell,HOT,6.439.2795.3,DAVxDAV,6,439,2795,188.563,184.268,-4.295
3104,Jewell,HOT,6.439.2795.4,DAVxDAV,6,439,2795,188.717,193.394,4.677
3105,Jewell,HOT,6.439.2795.6,DAVxDAV,6,439,2795,190.669,188.833,-1.836
3106,Jewell,HOT,6.439.2984.3,PARxPAR,6,439,2984,172.007,160.436,-11.57
3107,Jewell,HOT,6.439.2984.5,PARxPAR,6,439,2984,130.092,115.969,-14.123
3108,Jewell,HOT,6.439.2984.6,PARxPAR,6,439,2984,140.283,138.788,-1.495
3109,Jewell,HOT,6.439.2984.7,PARxPAR,6,439,2984,148.114,143.684,-4.431
3110,Jewell,HOT,6.465.1413.1,JEWxPAL,6,465,1413,182.286,175.451,-6.836
3111,Jewell,HOT,6.465.1413.2,JEWxPAL,6,465,1413,183.419,178.986,-4.433
3112,Jewell,HOT,6.465.1413.3,JEWxPAL,6,465,1413,185.418,178.421,-6.997
3113,Jewell,HOT,6.465.1413.4,JEWxPAL,6,465,1413,190.619,185.045,-5.574
3114,Jewell,HOT,6.465.1508.4,PALxPAL,6,465,1508,155.021,147.396,-7.625
3115,Jewell,HOT,6.465.1575.2,JEWxPAL,6,465,1575,145.126,131.348,-13.778
3116,Jewell,HOT,6.465.1575.3,JEWxPAL,6,465,1575,144.905,133.201,-11.704
3117,Jewell,HOT,6.465.1575.4,JEWxPAL,6,465,1575,149.36,135.264,-14.096
3118,Jewell,HOT,6.465.1575.6,JEWxPAL,6,465,1575,156.592,141.736,-14.855
3119,Jewell,HOT,6.465.1575.8,JEWxPAL,6,465,1575,161.262,153.661,-7.601
3120,Jewell,HOT,6.465.2313.5,SWIxSWI,6,465,2313,180.372,175.056,-5.316
3121,Jewell,HOT,6.465.2313.6,SWIxSWI,6,465,2313,181.888,175.384,-6.504
3122,Jewell,HOT,6.465.2771.1,JEWxJEW,6,465,2771,157.035,154.695,-2.34
3123,Jewell,HOT,6.465.2771.2,JEWxJEW,6,465,2771,150.016,141.715,-8.301
3124,Jewell,HOT,6.465.2771.3,JEWxJEW,6,465,2771,152.974,141.008,-11.966
3125,Jewell,HOT,6.465.2771.4,JEWxJEW,6,465,2771,167.176,165.63,-1.546
3126,Jewell,HOT,6.465.2771.5,JEWxJEW,6,465,2771,156.665,147.436,-9.229
3127,Jewell,HOT,6.465.2771.6,JEWxJEW,6,465,2771,164.821,157.155,-7.667
3128,Jewell,HOT,6.465.2771.7,JEWxJEW,6,465,2771,170.056,164.092,-5.965
3129,Jewell,HOT,6.465.2771.8,JEWxJEW,6,465,2771,168.185,161.774,-6.41
3130,Jewell,HOT,6.465.2771.9,JEWxJEW,6,465,2771,172.747,171.406,-1.34
3131,Jewell,HOT,6.468.1511.3,JEWxDAV,6,468,1511,164.324,158.112,-6.212
3132,Jewell,HOT,6.468.2725.3,SWIxDAV,6,468,2725,162.873,151.163,-11.71
3133,Jewell,HOT,6.468.2725.4,SWIxDAV,6,468,2725,171.118,163.335,-7.783
3134,Jewell,HOT,6.468.2725.5,SWIxDAV,6,468,2725,169.83,160.547,-9.283
3135,Jewell,HOT,6.468.2725.6,SWIxDAV,6,468,2725,165.484,161.212,-4.272
3136,Jewell,HOT,6.468.2761.2,JEWxDAV,6,468,2761,185.957,175.722,-10.234
3137,Jewell,HOT,6.468.2761.3,JEWxDAV,6,468,2761,180.194,170.021,-10.173
3138,Jewell,HOT,6.468.2761.4,JEWxDAV,6,468,2761,189.714,185.866,-3.848
3139,Jewell,HOT,6.468.2761.5,JEWxDAV,6,468,2761,188.44,181.987,-6.453
3140,Jewell,HOT,6.468.2761.6,JEWxDAV,6,468,2761,188.15,180.719,-7.431
3141,Jewell,HOT,6.504.1452.1,JEWxJEW,6,504,1452,173.523,164.633,-8.89
3142,Jewell,HOT,6.504.1452.2,JEWxJEW,6,504,1452,167.161,163.122,-4.039
3143,Jewell,HOT,6.504.1452.3,JEWxJEW,6,504,1452,168.881,170.397,1.516
3144,Jewell,HOT,6.504.1452.4,JEWxJEW,6,504,1452,164.142,162.354,-1.788
3145,Jewell,HOT,6.504.1908.10,JEWxPAL,6,504,1908,188.725,183.222,-5.503
3146,Jewell,HOT,6.504.1908.11,JEWxPAL,6,504,1908,192.437,187.114,-5.323
3147,Jewell,HOT,6.504.1908.2,JEWxPAL,6,504,1908,182.683,176.166,-6.517
3148,Jewell,HOT,6.504.1908.3,JEWxPAL,6,504,1908,187.291,174.67,-12.621
3149,Jewell,HOT,6.504.1908.4,JEWxPAL,6,504,1908,188.609,184.25,-4.359
3150,Jewell,HOT,6.504.1908.5,JEWxPAL,6,504,1908,190.03,183.363,-6.667
3151,Jewell,HOT,6.504.1908.6,JEWxPAL,6,504,1908,191.821,185.205,-6.616
3152,Jewell,HOT,6.504.1908.7,JEWxPAL,6,504,1908,187.543,178.511,-9.032
3153,Jewell,HOT,6.504.1908.8,JEWxPAL,6,504,1908,190.114,186.86,-3.254
3154,Jewell,HOT,6.504.1936.1,JEWxPAL,6,504,1936,163.965,149.29,-14.675
3155,Jewell,HOT,6.504.1936.2,JEWxPAL,6,504,1936,160.62,146.871,-13.749
3156,Jewell,HOT,6.504.1936.3,JEWxPAL,6,504,1936,163.304,151.851,-11.452
3157,Jewell,HOT,6.504.1936.4,JEWxPAL,6,504,1936,170.035,161.289,-8.746
3158,Jewell,HOT,6.504.1936.5,JEWxPAL,6,504,1936,161.53,165.553,4.023
3159,Jewell,HOT,6.504.1936.6,JEWxPAL,6,504,1936,179.9,175.895,-4.004
3160,Jewell,HOT,6.504.1936.7,JEWxPAL,6,504,1936,174.096,169.984,-4.112
3161,Jewell,HOT,6.504.2314.2,DAVxDAV,6,504,2314,123.098,111.181,-11.917
3162,Jewell,HOT,6.504.2314.3,DAVxDAV,6,504,2314,152.14,142.21,-9.93
3163,Jewell,HOT,6.504.2314.4,DAVxDAV,6,504,2314,133.504,131.621,-1.883
3164,Jewell,HOT,6.504.2314.7,DAVxDAV,6,504,2314,156.402,147.08,-9.322
3165,Jewell,HOT,6.504.2913.1,PALxDAV,6,504,2913,187.327,181.744,-5.583
3166,Jewell,HOT,6.504.2913.11,PALxDAV,6,504,2913,183.933,182.016,-1.917
3167,Jewell,HOT,6.504.2913.12,PALxDAV,6,504,2913,184.11,178.769,-5.341
3168,Jewell,HOT,6.504.2913.4,PALxDAV,6,504,2913,186.12,179.914,-6.206
3169,Jewell,HOT,6.504.2913.5,PALxDAV,6,504,2913,178.304,184.655,6.351
3170,Jewell,HOT,6.504.2913.7,PALxDAV,6,504,2913,188.692,184.069,-4.624
3171,Jewell,HOT,6.504.2913.8,PALxDAV,6,504,2913,180.147,181.993,1.846
3172,Jewell,HOT,6.679.1472.1,JEWxJEW,6,679,1472,186.791,181.837,-4.954
3173,Jewell,HOT,6.679.1472.2,JEWxJEW,6,679,1472,186.07,177.923,-8.147
3174,Jewell,HOT,6.679.1472.3,JEWxJEW,6,679,1472,186.314,181.27,-5.045
3175,Jewell,HOT,6.679.1472.4,JEWxJEW,6,679,1472,187.29,180.892,-6.398
3176,Jewell,HOT,6.679.1472.5,JEWxJEW,6,679,1472,184.341,177.106,-7.235
3177,Jewell,HOT,6.679.1472.6,JEWxJEW,6,679,1472,184.318,179.977,-4.341
3178,Jewell,HOT,6.679.1472.7,JEWxJEW,6,679,1472,183.263,180.926,-2.337
3179,Jewell,HOT,6.679.2702.1,SWIxSWI,6,679,2702,199.242,189.693,-9.549
3180,Jewell,HOT,6.679.2702.3,SWIxSWI,6,679,2702,185.975,173.577,-12.399
3181,Jewell,HOT,6.679.2702.4,SWIxSWI,6,679,2702,188.688,182.089,-6.599
3182,Jewell,HOT,6.679.2702.6,SWIxSWI,6,679,2702,192.244,189.489,-2.755
3183,Jewell,HOT,6.679.2702.7,SWIxSWI,6,679,2702,188.156,182.658,-5.498
3184,Jewell,HOT,6.679.2839.2,PARxPAR,6,679,2839,175.482,162.991,-12.491
3185,Jewell,HOT,6.679.2839.3,PARxPAR,6,679,2839,168.032,163.313,-4.719
3186,Jewell,HOT,6.679.2839.4,PARxPAR,6,679,2839,167.078,162.56,-4.518
