No,Timepoint,Tank,Temp,Treatment,Cassette,Plate.Slide,Area,Red,Green,Blue,Hue,Saturation,Brightness,SINGLE.CLUMP,Clump.IndNo,Live.Coral.ID.Number,MatchID,SamplesID,Species,Crosstype,Mom,Dad,Family,Genetic,Cone,popcross,Grey_av,Grey_light,Grey_lum,IndID
102,T6,1,HOT,SS,613,2361,3.219,NA,NA,NA,NA,NA,NA,C,5,4,3,1,A.ten,IndivCross,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PARxDAV,#VALUE!,0,#VALUE!,1.613.2361.3
96,T0,1,HOT,SS,613,2361,3.6356,134.1095,102.3487,72.0696,20.271,118.6674,134.1095,C,5,4,4,,A.ten,IndivCross,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PARxDAV,102.8426,103.08955,108.546239,1.613.2361.4
99,T6,1,HOT,SS,613,2361,3.2867,138.934,114.509,78.808,24.9871,111.0112,138.934,C,5,3,4,3,A.ten,IndivCross,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PARxDAV,110.7503333,108.871,117.90939,1.613.2361.4
95,T0,1,HOT,SS,613,2361,1.9051,170.1924,141.9858,110.0767,22.3721,90.5957,170.1928,C,2,5,5,,A.ten,IndivCross,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PARxDAV,140.7516333,140.13455,146.937779,1.613.2361.5
98,T6,1,HOT,SS,613,2361,1.751,162.5567,142.4269,107.2622,26.5828,86.3948,162.5567,C,2,5,5,2,A.ten,IndivCross,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PARxDAV,137.4152667,134.90945,144.597723,1.613.2361.5
109,T0,1,HOT,SS,613,2707,1.0175,172.2003,142.2622,101.5074,24.1129,104.8563,172.2003,S,NA,1,1,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,138.6566333,136.85385,146.760602,1.613.2707.1
120,T6,1,HOT,SS,613,2707,0.6521,165.0072,135.418,85.5997,26.5389,123.9928,165.0072,S,NA,1,1,3,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,128.6749667,125.30345,138.814747,1.613.2707.1
108,T0,1,HOT,SS,613,2707,1.1025,182.6809,149.7273,107.4811,23.6257,105.0307,182.6809,S,NA,10,10,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,146.6297667,145.081,154.966298,1.613.2707.10
123,T6,1,HOT,SS,613,2707,0.8519,186.2215,162.2388,113.5778,28.085,99.082,186.2215,S,NA,8,10,6,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,154.0127,149.89965,164.0809,1.613.2707.10
105,T0,1,HOT,SS,613,2707,1.9811,187.2532,158.6309,118.4106,24.4079,93.4469,187.2532,C,2,11,11,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,154.7649,152.8319,162.793357,1.613.2707.11
121,T6,1,HOT,SS,613,2707,0.8008,187.5148,165.9402,118.9523,28.7478,92.853,187.5148,C,2,9,11,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,157.4691,153.23355,167.243911,1.613.2707.11
104,T0,1,HOT,SS,613,2707,1.1763,171.637,140.9538,100.9183,24.1962,105.5072,171.637,S,NA,2,2,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,137.8363667,136.27765,145.754855,1.613.2707.2
116,T6,1,HOT,SS,613,2707,0.8778,155.5808,125.2145,69.0455,27.2289,141.9401,155.5808,S,NA,2,2,4,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,116.6136,112.31315,128.1458,1.613.2707.2
110,T0,1,HOT,SS,613,2707,0.925,182.7567,153.283,112.0397,24.4881,98.4893,182.7567,S,NA,3,3,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,149.3598,147.3982,157.588347,1.613.2707.3
115,T6,1,HOT,SS,613,2707,0.6902,176.5336,153.5764,102.9823,28.9744,105.9306,176.5336,S,NA,3,3,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,144.3641,139.75795,154.898209,1.613.2707.3
112,T0,1,HOT,SS,613,2707,0.7104,180.3401,155.3127,112.1531,26.4693,96.071,180.3401,S,NA,4,4,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,149.2686333,146.2466,158.073364,1.613.2707.4
107,T0,1,HOT,SS,613,2707,1.0377,181.8366,153.4185,113.5187,24.5017,95.6457,181.8366,S,NA,5,5,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,149.5912667,147.67765,157.554952,1.613.2707.5
114,T6,1,HOT,SS,613,2707,0.6416,175.2172,153.2385,103.2082,29.2262,104.6207,175.2172,S,NA,4,5,7,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,143.8879667,139.2127,154.328777,1.613.2707.5
106,T0,1,HOT,SS,613,2707,2.9223,179.2843,148.0352,108.2762,23.5432,101.253,179.2843,C,3,6,6,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,145.1985667,143.78025,153.03644,1.613.2707.6
122,T6,1,HOT,SS,613,2707,1.4518,175.6364,141.9638,92.7001,24.973,120.5645,175.6364,C,2,5,6,8,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,136.7667667,134.16825,146.646573,1.613.2707.6
103,T0,1,HOT,SS,613,2707,1.0957,180.4335,160.211,119.9481,28.2396,85.2961,180.4335,S,NA,7,7,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,153.5308667,150.1908,161.848831,1.613.2707.7
118,T6,1,HOT,SS,613,2707,0.921,151.664,126.762,65.784,29.776,240.851,151.664,S,NA,0,7,1,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,114.7366667,108.724,127.52502,1.613.2707.7
113,T0,1,HOT,SS,613,2707,0.9697,181.4838,152.7081,110.7976,24.8782,99.1608,181.4838,S,NA,8,8,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,148.3298333,146.1407,156.730655,1.613.2707.8
117,T6,1,HOT,SS,613,2707,0.7695,174.8517,150.2241,99.5002,28.3978,109.7548,174.8517,S,NA,6,8,2,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,141.5253333,137.17595,152.032751,1.613.2707.8
111,T0,1,HOT,SS,613,2707,1.0363,180.3958,148.0247,107.164,23.5017,103.6122,180.3958,S,NA,9,9,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,145.1948333,143.7799,153.241353,1.613.2707.9
119,T6,1,HOT,SS,613,2707,0.7889,184.4879,160.8749,113.4158,27.9831,97.8722,184.4879,S,NA,7,9,5,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,152.9262,148.95185,162.738299,1.613.2707.9
131,T0,1,HOT,SS,619,1438,1.2858,171.126,142.6802,107.8054,22.9485,94.2064,171.126,C,2,10,10,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,140.5372,139.4657,147.377712,1.619.1438.10
127,T0,1,HOT,SS,619,1438,0.7684,156.724,136.3894,104.8201,25.4658,84.0539,156.724,S,NA,11,11,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,132.6445,130.77205,139.017157,1.619.1438.11
143,T6,1,HOT,SS,619,1438,0.792,153.42,137.36,101.78,28.806,85.413,153.419,S,NA,0,11,4,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,130.8533333,127.6,138.2642,1.619.1438.11
132,T0,1,HOT,SS,619,1438,2.8989,160.6527,137.2868,104.466,24.5304,88.9745,160.6527,C,4,12,12,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,134.1351667,132.55935,140.686282,1.619.1438.12
138,T6,1,HOT,SS,619,1438,2.719,NA,NA,NA,NA,NA,NA,C,4,9,12,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,#VALUE!,0,#VALUE!,1.619.1438.12
141,T6,1,HOT,SS,619,1438,2.719,NA,NA,NA,NA,NA,NA,C,4,8,12,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,#VALUE!,0,#VALUE!,1.619.1438.12
125,T0,1,HOT,SS,619,1438,0.9754,196.007,168.6504,132.7062,23.9823,82.4699,196.0089,S,NA,13,13,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,165.7878667,164.3566,172.903518,1.619.1438.13
145,T6,1,HOT,SS,619,1438,0.4144,174.5891,153.7767,111.8332,28.1112,91.1399,174.5891,C,2,10,13,6,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,146.733,143.21115,155.406635,1.619.1438.13
130,T0,1,HOT,SS,619,1438,0.7417,176.7505,147.7917,111.1981,23.2859,94.1917,176.7505,S,NA,2,2,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,145.2467667,143.9743,152.454044,1.619.1438.2
139,T6,1,HOT,SS,619,1438,0.5693,175.2587,155.7812,116.1973,28.0449,85.6534,175.2587,S,NA,2,2,2,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,149.0790667,145.728,157.270221,1.619.1438.2
124,T0,1,HOT,SS,619,1438,0.7561,174.9029,143.8505,106.851,22.7386,99.1124,174.9029,S,NA,3,3,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,141.8681333,140.87695,149.096275,1.619.1438.3
144,T6,1,HOT,SS,619,1438,0.4659,172.8207,152.3168,112.6321,27.517,88.5958,172.8207,S,NA,1,3,5,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,145.9232,142.7264,154.102653,1.619.1438.3
128,T0,1,HOT,SS,619,1438,0.8332,164.4831,134.8937,98.7217,22.9408,101.6452,164.4831,S,NA,4,4,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,132.6995,131.6024,139.7916,1.619.1438.4
142,T6,1,HOT,SS,619,1438,0.4922,160.6796,137.4543,98.2941,26.2816,98.7286,160.6796,S,NA,3,4,3,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,132.1426667,129.48685,140.114268,1.619.1438.4
133,T0,1,HOT,SS,619,1438,0.7093,180.4096,155.6376,120.6888,24.5091,84.0335,180.4096,S,NA,5,5,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,152.2453333,150.5492,159.224832,1.619.1438.5
140,T6,1,HOT,SS,619,1438,0.3399,170.572,148.8199,104.3263,28.2108,98.8665,170.572,S,NA,4,5,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,141.2394,137.44915,150.451234,1.619.1438.5
129,T0,1,HOT,SS,619,1438,1.4269,164.843,136.3495,101.5092,23.0664,98.0419,164.843,C,2,6,6,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,134.2339,133.1761,141.065117,1.619.1438.6
136,T6,1,HOT,SS,619,1438,0.8757,168.2249,146.3191,105.2928,27.266,95.067,168.2249,C,2,5,6,8,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,139.9456,136.75885,148.377947,1.619.1438.6
126,T0,1,HOT,SS,619,1438,2.0743,169.3135,141.2625,108.7054,22.4199,91.2975,169.3135,C,4,7,7,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,139.7604667,139.00945,146.096519,1.619.1438.7
137,T6,1,HOT,SS,619,1438,0.8062,167.8062,147.883,109.6699,27.4908,88.0741,167.8062,C,2,6,7,7,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,141.7863667,138.73805,149.656519,1.619.1438.7
134,T0,1,HOT,SS,619,1438,0.4188,168.3121,143.307,108.3078,24.4239,90.4308,168.3121,S,NA,8,8,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,139.9756333,138.30995,146.958618,1.619.1438.8
135,T0,1,HOT,SS,619,1438,1.2692,157.7515,139.2023,106.5679,26.7818,82.2996,157.7515,S,NA,9,9,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,134.5072333,132.1597,141.177276,1.619.1438.9
146,T6,1,HOT,SS,619,1438,0.5016,159.4336,141.2785,102.2979,28.5571,90.9124,159.4336,S,NA,7,9,1,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,134.3366667,130.86575,142.437164,1.619.1438.9
153,T0,1,HOT,SS,619,1538,1.0816,173.8998,143.988,106.767,23.0836,98.3006,173.8998,C,2,1,1,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,141.5516,140.3334,148.86723,1.619.1538.1
157,T6,1,HOT,SS,619,1538,0.7277,180.9847,161.473,119.0262,28.671,86.9594,180.9847,C,2,1,1,1,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,153.8279667,150.00545,162.657362,1.619.1538.1
147,T0,1,HOT,SS,619,1538,4.0129,185.7562,154.7372,115.9256,23.2653,95.7632,185.7562,C,6,2,2,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,152.1396667,150.8409,159.773624,1.619.1538.2
158,T6,1,HOT,SS,619,1538,2.3951,193.3584,171.5207,127.3385,27.9833,86.6899,193.3584,C,4,2,2,5,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,164.0725333,160.34845,173.211968,1.619.1538.2
149,T0,1,HOT,SS,619,1538,0.7583,174,145.5456,106.057,24.3101,99.444,174,S,NA,3,3,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,141.8675333,140.0285,149.738174,1.619.1538.3
152,T0,1,HOT,SS,619,1538,0.8678,180.1896,151.6718,113.671,23.9465,94.1531,180.1896,S,NA,4,4,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,148.5108,146.9303,156.047052,1.619.1538.4
150,T0,1,HOT,SS,619,1538,1.6293,183.4833,156.9149,117.6707,25.0385,91.2484,183.4833,C,2,5,5,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,152.6896333,150.577,160.568558,1.619.1538.5
155,T6,1,HOT,SS,619,1538,0.5664,188.4081,167.8754,123.0852,28.7533,88.0331,188.4081,C,2,3,5,4,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,159.7895667,155.74665,169.108288,1.619.1538.5
148,T0,1,HOT,SS,619,1538,0.8238,173.0813,140.2312,100.9266,22.7915,106.3291,173.0813,S,NA,6,6,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,138.0797,137.00395,145.762724,1.619.1538.6
151,T0,1,HOT,SS,619,1538,2.1409,182.9734,157.152,119.2883,24.8779,88.5967,182.9734,C,3,7,7,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,153.1379,151.13085,160.733413,1.619.1538.7
156,T6,1,HOT,SS,619,1538,0.8314,191.4231,171.1382,127.2053,28.5496,85.1624,191.4231,C,2,5,7,2,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,163.2555333,159.3142,172.391051,1.619.1538.7
154,T0,1,HOT,SS,619,1538,0.822,187.1875,159.6496,120.1235,24.6951,91.1454,187.1875,S,NA,8,8,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,155.6535333,153.6555,163.563099,1.619.1538.8
159,T0,1,HOT,SS,619,1622,1.8165,146.267,117.2369,85.8957,21.666,105.3455,146.267,S,NA,1,1,,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,116.4665333,116.08135,122.498398,1.619.1622.1
164,T6,1,HOT,SS,619,1622,1.2422,154.1617,132.7281,98.8455,25.5814,91.1475,154.1617,S,NA,2,1,2,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,128.5784333,126.5036,135.431094,1.619.1622.1
160,T0,1,HOT,SS,619,1622,1.2195,140.1072,112.1556,79.5678,22.4928,110.0744,140.1072,S,NA,2,2,,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,110.6102,109.8375,116.956422,1.619.1622.2
165,T6,1,HOT,SS,619,1622,0.6683,148.972,131.6347,99.0657,27.2597,85.1175,148.972,S,NA,3,2,3,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,126.5574667,124.01885,133.2533,1.619.1622.2
163,T0,1,HOT,SS,619,1622,2.3537,152.5478,121.5522,90.9761,20.7861,102.9156,152.5478,C,3,3,3,,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,121.6920333,121.76195,127.487509,1.619.1622.3
166,T6,1,HOT,SS,619,1622,0.5012,150.4418,131.3125,98.2428,26.528,88.2328,150.4418,C,2,5,3,1,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,126.6657,124.3423,133.413623,1.619.1622.3
162,T0,1,HOT,SS,619,1622,1.2134,134.9077,108.1905,76.9982,22.4605,109.3935,134.9077,S,NA,4,4,,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,106.6988,105.95295,112.774507,1.619.1622.4
168,T6,1,HOT,SS,619,1622,0.7277,143.7907,125.141,91.0045,27.0257,93.3073,143.7907,S,NA,1,4,5,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,119.9787333,117.3976,126.980895,1.619.1622.4
161,T0,1,HOT,SS,619,1622,1.073,137.1537,109.106,77.4725,22.095,110.9977,137.1537,S,NA,5,5,,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,107.9107333,107.3131,114.040625,1.619.1622.5
167,T6,1,HOT,SS,619,1622,0.5545,144.811,126.0786,91.6227,27.1461,93.5597,144.811,S,NA,4,5,4,A.ten,IndivCross,Jewell5,PAL4,Jewell5xPAL4,T.F45,C34,JEWxPAL,120.8374333,118.21685,127.908171,1.619.1622.5
172,T0,1,HOT,SS,619,2975,1.4838,199.5438,175.6802,138.6149,25.405,77.694,199.5438,C,2,2,2,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,171.2796333,169.07935,178.762097,1.619.2975.2
173,T0,1,HOT,SS,619,2975,0.7345,212.998,185.8833,147.75,24.6863,78.3882,212.998,S,NA,3,3,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,182.2104333,180.374,189.823047,1.619.2975.3
176,T6,1,HOT,SS,619,2975,0.4137,204.1419,184.2515,136.0513,29.8285,85.5692,204.1419,S,NA,1,3,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,174.8149,170.0966,184.916598,1.619.2975.3
171,T0,1,HOT,SS,619,2975,1.033,214.106,188.3322,151.5789,24.7341,74.397,214.106,S,NA,4,4,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,184.6723667,182.84245,192.021477,1.619.2975.4
177,T6,1,HOT,SS,619,2975,0.444,206.5345,188.9327,141.8954,30.3706,79.5085,206.5345,S,NA,2,4,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,179.1208667,174.21495,189.039137,1.619.2975.4
169,T0,1,HOT,SS,619,2975,3.2658,182.6934,161.0419,125.6426,25.9699,79.2935,182.6934,C,4,5,5,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,156.4593,154.168,163.643427,1.619.2975.5
175,T6,1,HOT,SS,619,2975,1.866,NA,NA,NA,NA,NA,191.5604,C,3,3,5,1,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,#VALUE!,0,#VALUE!,1.619.2975.5
170,T0,1,HOT,SS,619,2975,0.9455,184.2894,161.1352,123.0906,26.1135,84.1021,184.2894,S,NA,7,7,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,156.1717333,153.69,163.896554,1.619.2975.7
174,T0,1,HOT,SS,619,2975,1.4273,207.7772,181.0098,144.9513,24.717,77.3118,207.7861,C,2,8,8,,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,177.9127667,176.36425,185.073585,1.619.2975.8
178,T6,1,HOT,SS,619,2975,0.8217,207.9194,187.5074,142.3725,29.0127,80.2458,207.9242,C,2,4,8,3,A.ten,IndivCross,Davies8,Davies10,Davies8xDavies10,T.F15,C91,DAVxDAV,179.2664333,175.14595,188.666161,1.619.2975.8
179,T0,1,HOT,SS,619,3197,0.9859,163.5961,132.6903,95.3627,22.7966,106.3437,163.5961,S,NA,1,1,,A.ten,IndivCross,Jewell5,PAL5,Jewell5xPAL5,T.F51,C64,JEWxPAL,130.5497,129.4794,137.856004,1.619.3197.1
180,T0,1,HOT,SS,619,3197,0.7727,179.4012,150.774,113.4697,23.6468,93.4786,179.4012,S,NA,2,2,,A.ten,IndivCross,Jewell5,PAL5,Jewell5xPAL5,T.F51,C64,JEWxPAL,147.8816333,146.43545,155.258687,1.619.3197.2
181,T6,1,HOT,SS,619,3197,0.4461,179.548,158.7837,118.0638,27.7667,87.1283,179.548,S,NA,1,2,2,A.ten,IndivCross,Jewell5,PAL5,Jewell5xPAL5,T.F51,C64,JEWxPAL,152.1318333,148.8059,160.533801,1.619.3197.2
183,T0,1,HOT,SS,625,1934,0.8127,184.6522,155.6216,117.3048,23.7674,92.9016,184.6522,S,NA,1,1,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,152.5262,150.9785,160.115932,1.625.1934.1
182,T0,1,HOT,SS,625,1934,0.4317,185.1852,160.1168,120.3078,25.6205,89.0417,185.1852,S,NA,2,2,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,155.2032667,152.7465,163.25833,1.625.1934.2
187,T0,1,HOT,SS,625,1934,1.7391,188.2495,162.3685,124.0453,25.1141,86.6899,188.2495,C,2,3,3,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,158.2211,156.1474,165.917248,1.625.1934.3
190,T6,1,HOT,SS,625,1934,1.654,NA,NA,NA,NA,NA,NA,C,2,2,3,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,#VALUE!,0,#VALUE!,1.625.1934.3
191,T6,1,HOT,SS,625,1934,1.654,NA,NA,NA,NA,NA,NA,C,2,1,3,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,#VALUE!,0,#VALUE!,1.625.1934.3
186,T0,1,HOT,SS,625,1934,1.3812,190.9567,162.9765,125.5886,24.123,87.5352,190.9586,C,2,4,4,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,159.8406,158.27265,167.257891,1.625.1934.4
192,T6,1,HOT,SS,625,1934,0.8051,193.0648,169.3958,121.6556,28.1212,94.148,193.0648,C,2,4,4,1,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,161.3720667,157.3602,171.245078,1.625.1934.4
184,T0,1,HOT,SS,625,1934,0.7709,191.1406,165.7576,126.4554,25.4797,86.0775,191.1406,S,NA,5,5,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,161.1178667,158.798,169.049258,1.625.1934.5
188,T6,1,HOT,SS,625,1934,0.4915,187.0586,168.6154,124.8103,29.4579,84.4535,187.0586,S,NA,3,5,2,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,160.1614333,155.93445,169.329799,1.625.1934.5
185,T0,1,HOT,SS,625,1934,0.3622,192.0258,167.6203,131.339,24.997,80.338,192.0258,S,NA,6,6,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,163.6617,161.6824,170.951007,1.625.1934.6
189,T6,1,HOT,SS,625,1934,0.4116,179.0595,157.601,109.636,29.07,98.5381,179.0595,S,NA,5,6,,A.ten,IndivCross,Jewell6,PAL1,Jewell6xPAL1,T.F38,C31,JEWxPAL,148.7655,144.34775,158.7624,1.625.1934.6
197,T0,1,HOT,SS,625,2804,8.0125,181.927,150.9401,114.4668,22.5646,94.3042,181.927,C,13,1,1,,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,149.1113,148.1969,156.224107,1.625.2804.1
198,T6,1,HOT,SS,625,2804,7.566,NA,NA,NA,NA,NA,NA,C,13,1,1,1.4.5,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,#VALUE!,0,#VALUE!,1.625.2804.1
201,T6,1,HOT,SS,625,2804,7.566,NA,NA,NA,NA,NA,NA,C,13,4,1,1.4.5,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,#VALUE!,0,#VALUE!,1.625.2804.1
195,T0,1,HOT,SS,625,2804,1.7063,183.5737,151.8076,113.6084,22.8147,96.9215,183.5737,C,2,2,2,,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,149.6632333,148.59105,157.135518,1.625.2804.2
193,T0,1,HOT,SS,625,2804,3.5074,185.5139,150.1789,112.2686,21.6218,100.5228,185.5139,C,6,3,3,,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,149.3204667,148.89125,156.609267,1.625.2804.3
200,T6,1,HOT,SS,625,2804,3.1012,197.7109,172.4621,127.3485,26.8301,90.3108,197.7109,C,6,3,3,3,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,165.8405,162.5297,175.074244,1.625.2804.3
194,T0,1,HOT,SS,625,2804,4.8789,186.8972,155.0392,116.361,23.0051,96.1123,186.8972,C,6,4,4,,A.ten,IndivCross,PAL4,Davies1,PAL4xDavies1,T.F36,C81,PALxDAV,152.7658,151.6291,160.341998,1.625.2804.4
